Dataset Name,Column 1,Column 2,Control Column,Partial Correlation Coefficient
Crop Production Dataset,Philippines,Japan,Brazil,"{""coefficient"": -0.99851, ""p value"": 0.03477, ""conclusion"": ""Strongly correlated""}"
Crop Production Dataset,Philippines,Vietnam,Brazil,"{""coefficient"": 0.97187, ""p value"": 0.15135, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Philippines,India,Brazil,"{""coefficient"": 0.98254, ""p value"": 0.11914, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Myanmar,United States,Brazil,"{""coefficient"": 0.92644, ""p value"": 0.24571, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Myanmar,Vietnam,Brazil,"{""coefficient"": 0.55581, ""p value"": 0.62482, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Myanmar,Bangladesh,Brazil,"{""coefficient"": 0.56705, ""p value"": 0.61617, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Thailand,Myanmar,Brazil,"{""coefficient"": 0.99574, ""p value"": 0.05878, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Thailand,Indonesia,Brazil,"{""coefficient"": 0.99555, ""p value"": 0.06007, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,Nigeria,Brazil,"{""coefficient"": 0.87491, ""p value"": 0.32185, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,Japan,Brazil,"{""coefficient"": -0.98328, ""p value"": 0.11658, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,Philippines,Brazil,"{""coefficient"": 0.97187, ""p value"": 0.15135, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,Thailand,Brazil,"{""coefficient"": 0.63009, ""p value"": 0.56604, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,Bangladesh,Brazil,"{""coefficient"": 0.99991, ""p value"": 0.00865, ""conclusion"": ""Strongly correlated""}"
Crop Production Dataset,Vietnam,China,Brazil,"{""coefficient"": 0.91755, ""p value"": 0.26033, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Indonesia,Myanmar,Brazil,"{""coefficient"": 1.0, ""p value"": 0.00129, ""conclusion"": ""Strongly correlated""}"
Crop Production Dataset,Indonesia,Vietnam,Brazil,"{""coefficient"": 0.55412, ""p value"": 0.62611, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,Nigeria,Brazil,"{""coefficient"": 0.86825, ""p value"": 0.3305, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,Japan,Brazil,"{""coefficient"": -0.98071, ""p value"": 0.12523, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,Philippines,Brazil,"{""coefficient"": 0.96858, ""p value"": 0.16, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,Thailand,Brazil,"{""coefficient"": 0.64058, ""p value"": 0.55739, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,Indonesia,Brazil,"{""coefficient"": 0.56538, ""p value"": 0.61746, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,China,Brazil,"{""coefficient"": 0.91206, ""p value"": 0.26898, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,India,Pakistan,Brazil,"{""coefficient"": 0.93869, ""p value"": 0.22408, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,India,United States,Brazil,"{""coefficient"": 0.52304, ""p value"": 0.6496, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,India,Vietnam,Brazil,"{""coefficient"": 0.91108, ""p value"": 0.27049, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,India,China,Brazil,"{""coefficient"": 0.99987, ""p value"": 0.01016, ""conclusion"": ""Strongly correlated""}"
Crop Production Dataset,China,Pakistan,Brazil,"{""coefficient"": 0.93307, ""p value"": 0.23425, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,China,United States,Brazil,"{""coefficient"": 0.53657, ""p value"": 0.63944, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,China,Vietnam,Brazil,"{""coefficient"": 0.91755, ""p value"": 0.26033, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,China,India,Brazil,"{""coefficient"": 0.99987, ""p value"": 0.01016, ""conclusion"": ""Strongly correlated""}"
Crop Production Dataset,Myanmar,Japan,Philippines,"{""coefficient"": -0.81372, ""p value"": 0.39488, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Myanmar,Brazil,Philippines,"{""coefficient"": 0.59939, ""p value"": 0.59082, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Myanmar,Vietnam,Philippines,"{""coefficient"": 0.79266, ""p value"": 0.41739, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Myanmar,Bangladesh,Philippines,"{""coefficient"": 0.97617, ""p value"": 0.13926, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Myanmar,China,Philippines,"{""coefficient"": -0.86515, ""p value"": 0.33444, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Thailand,Japan,Philippines,"{""coefficient"": -0.88359, ""p value"": 0.31024, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Thailand,Brazil,Philippines,"{""coefficient"": 0.7002, ""p value"": 0.50619, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Thailand,Vietnam,Philippines,"{""coefficient"": 0.86648, ""p value"": 0.33275, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Thailand,Bangladesh,Philippines,"{""coefficient"": 0.99632, ""p value"": 0.05462, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Thailand,China,Philippines,"{""coefficient"": -0.92399, ""p value"": 0.24981, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,Pakistan,Philippines,"{""coefficient"": 0.7234, ""p value"": 0.48516, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,United States,Philippines,"{""coefficient"": 0.81212, ""p value"": 0.39663, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,Myanmar,Philippines,"{""coefficient"": 0.79266, ""p value"": 0.41739, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,Indonesia,Philippines,"{""coefficient"": 0.87358, ""p value"": 0.32358, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,India,Philippines,"{""coefficient"": -0.65562, ""p value"": 0.54482, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Indonesia,Nigeria,Philippines,"{""coefficient"": -0.99837, ""p value"": 0.03634, ""conclusion"": ""Strongly correlated""}"
Crop Production Dataset,Indonesia,United States,Philippines,"{""coefficient"": 0.99342, ""p value"": 0.07305, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Indonesia,Myanmar,Philippines,"{""coefficient"": 0.98916, ""p value"": 0.09381, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Indonesia,Vietnam,Philippines,"{""coefficient"": 0.87358, ""p value"": 0.32358, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Indonesia,India,Philippines,"{""coefficient"": -0.94022, ""p value"": 0.22124, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,Nigeria,Philippines,"{""coefficient"": -0.99176, ""p value"": 0.08178, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,United States,Philippines,"{""coefficient"": 0.98273, ""p value"": 0.1185, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,Myanmar,Philippines,"{""coefficient"": 0.97617, ""p value"": 0.13926, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,Vietnam,Philippines,"{""coefficient"": 0.90607, ""p value"": 0.27813, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,India,Philippines,"{""coefficient"": -0.91353, ""p value"": 0.26668, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,India,Nigeria,Philippines,"{""coefficient"": 0.95812, ""p value"": 0.1849, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,India,United States,Philippines,"{""coefficient"": -0.97303, ""p value"": 0.14818, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,India,Thailand,Philippines,"{""coefficient"": -0.94503, ""p value"": 0.21206, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,India,Indonesia,Philippines,"{""coefficient"": -0.94022, ""p value"": 0.22124, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,India,China,Philippines,"{""coefficient"": 0.74816, ""p value"": 0.46187, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,China,Pakistan,Philippines,"{""coefficient"": -0.62757, ""p value"": 0.5681, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,China,United States,Philippines,"{""coefficient"": -0.88104, ""p value"": 0.31369, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,China,Myanmar,Philippines,"{""coefficient"": -0.86515, ""p value"": 0.33444, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,China,Vietnam,Philippines,"{""coefficient"": -0.99152, ""p value"": 0.08294, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,China,Bangladesh,Philippines,"{""coefficient"": -0.95337, ""p value"": 0.19519, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Thailand,Nigeria,Myanmar,"{""coefficient"": 0.66378, ""p value"": 0.5379, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Thailand,Japan,Myanmar,"{""coefficient"": -0.75748, ""p value"": 0.45286, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Thailand,Brazil,Myanmar,"{""coefficient"": 0.91654, ""p value"": 0.26194, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Thailand,Vietnam,Myanmar,"{""coefficient"": 0.93813, ""p value"": 0.22511, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Thailand,Bangladesh,Myanmar,"{""coefficient"": 0.74983, ""p value"": 0.46028, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Thailand,China,Myanmar,"{""coefficient"": 0.50966, ""p value"": 0.65954, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,Pakistan,Myanmar,"{""coefficient"": 0.98293, ""p value"": 0.11781, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,United States,Myanmar,"{""coefficient"": 0.92656, ""p value"": 0.24551, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,Philippines,Myanmar,"{""coefficient"": 0.89575, ""p value"": 0.29328, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,Indonesia,Myanmar,"{""coefficient"": 0.71456, ""p value"": 0.49326, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,India,Myanmar,"{""coefficient"": 0.91219, ""p value"": 0.26878, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Indonesia,Pakistan,Myanmar,"{""coefficient"": 0.83108, ""p value"": 0.37545, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Indonesia,Thailand,Myanmar,"{""coefficient"": 0.9126, ""p value"": 0.26814, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,Nigeria,Myanmar,"{""coefficient"": 0.99258, ""p value"": 0.07763, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,Japan,Myanmar,"{""coefficient"": -0.99993, ""p value"": 0.00741, ""conclusion"": ""Strongly correlated""}"
Crop Production Dataset,Bangladesh,Philippines,Myanmar,"{""coefficient"": 0.99584, ""p value"": 0.05812, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,Vietnam,Myanmar,"{""coefficient"": 0.93255, ""p value"": 0.23516, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,China,Myanmar,"{""coefficient"": 0.95141, ""p value"": 0.19927, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,India,Pakistan,Myanmar,"{""coefficient"": 0.82122, ""p value"": 0.38658, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,India,United States,Myanmar,"{""coefficient"": 0.99933, ""p value"": 0.02327, ""conclusion"": ""Strongly correlated""}"
Crop Production Dataset,India,Thailand,Myanmar,"{""coefficient"": 0.71386, ""p value"": 0.49389, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,India,Bangladesh,Myanmar,"{""coefficient"": 0.99861, ""p value"": 0.03362, ""conclusion"": ""Strongly correlated""}"
Crop Production Dataset,China,Nigeria,Myanmar,"{""coefficient"": 0.9818, ""p value"": 0.12164, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,China,Japan,Myanmar,"{""coefficient"": -0.94776, ""p value"": 0.20668, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,China,Philippines,Myanmar,"{""coefficient"": 0.97552, ""p value"": 0.14114, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,China,Vietnam,Myanmar,"{""coefficient"": 0.77606, ""p value"": 0.43443, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,China,India,Myanmar,"{""coefficient"": 0.96634, ""p value"": 0.16565, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,Pakistan,Thailand,"{""coefficient"": 0.96799, ""p value"": 0.1615, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,United States,Thailand,"{""coefficient"": 0.69723, ""p value"": 0.50883, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,Philippines,Thailand,"{""coefficient"": 0.89181, ""p value"": 0.29886, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,Indonesia,Thailand,"{""coefficient"": -0.78075, ""p value"": 0.42968, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Vietnam,India,Thailand,"{""coefficient"": 0.92039, ""p value"": 0.25574, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Indonesia,Nigeria,Thailand,"{""coefficient"": -0.97576, ""p value"": 0.14047, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Indonesia,Japan,Thailand,"{""coefficient"": 0.9558, ""p value"": 0.18999, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Indonesia,Philippines,Thailand,"{""coefficient"": -0.97896, ""p value"": 0.13081, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Indonesia,Bangladesh,Thailand,"{""coefficient"": -0.96961, ""p value"": 0.15736, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Indonesia,China,Thailand,"{""coefficient"": -0.99949, ""p value"": 0.02038, ""conclusion"": ""Strongly correlated""}"
Crop Production Dataset,Bangladesh,Pakistan,Thailand,"{""coefficient"": 0.77666, ""p value"": 0.43382, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,United States,Thailand,"{""coefficient"": 0.93178, ""p value"": 0.23651, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,Myanmar,Thailand,"{""coefficient"": -0.6428, ""p value"": 0.55555, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,Indonesia,Thailand,"{""coefficient"": -0.96961, ""p value"": 0.15736, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Bangladesh,China,Thailand,"{""coefficient"": 0.97694, ""p value"": 0.13697, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,India,Pakistan,Thailand,"{""coefficient"": 0.79281, ""p value"": 0.41724, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,India,United States,Thailand,"{""coefficient"": 0.92201, ""p value"": 0.25309, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,India,Myanmar,Thailand,"{""coefficient"": -0.66253, ""p value"": 0.53896, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,India,Indonesia,Thailand,"{""coefficient"": -0.96291, ""p value"": 0.17394, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,India,China,Thailand,"{""coefficient"": 0.97105, ""p value"": 0.15356, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,China,Pakistan,Thailand,"{""coefficient"": 0.62427, ""p value"": 0.5708, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,China,United States,Thailand,"{""coefficient"": 0.9878, ""p value"": 0.09954, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,China,Vietnam,Thailand,"{""coefficient"": 0.80035, ""p value"": 0.40929, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,China,Bangladesh,Thailand,"{""coefficient"": 0.97694, ""p value"": 0.13697, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Indonesia,Nigeria,Vietnam,"{""coefficient"": -0.82993, ""p value"": 0.37676, ""conclusion"": ""Not strongly correlated""}"
Crop Production Dataset,Indonesia,Japan,Vietnam,"{""coefficient"": 0.63949, ""p value"": 0.55829, ""conclusion"": ""Not strongly correlated""}"
