Dataset Name,Column 1,Column 2,Pearson Correlation Coefficient,Spearman Correlation Coefficient,Kendall Correlation Coefficient
Terrorist Attacks Dataset,Attack method: Assassination,Death Age : 21-50 ,"{""coefficient"": 0.75695, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.50297, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.47371, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Death Age : 11-20 ,"{""coefficient"": 0.79667, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.5613, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.52763, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Death Age : 6-10 ,"{""coefficient"": 0.82355, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.62276, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.58531, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Death Age :  1-5,"{""coefficient"": 0.84285, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.79278, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.74745, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Terrorist Death Type : Suicide,"{""coefficient"": 0.60373, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.40823, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.38416, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Terrorist Death Type : Killed,"{""coefficient"": 0.82534, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.7587, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.70091, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Attack method: Bombing/Explosion,"{""coefficient"": 0.92325, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.72357, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.66189, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Death Age 100+,"{""coefficient"": 0.72101, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.33149, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.30975, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Death Age: 51-99 ,"{""coefficient"": 0.82828, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.43473, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.40722, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Death Age : 21-50 ,"{""coefficient"": 0.89733, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.56457, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.52965, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Death Age : 11-20 ,"{""coefficient"": 0.92057, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.63661, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.59845, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Death Age : 6-10 ,"{""coefficient"": 0.9509, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.70153, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.66098, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Death Age :  1-5,"{""coefficient"": 0.96097, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.83661, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.79158, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Terrorist Death Type : Suicide,"{""coefficient"": 0.77064, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.47319, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.44117, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Terrorist Death Type : Killed,"{""coefficient"": 0.95059, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.84187, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.78379, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age 100+,"{""coefficient"": 0.69707, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.30518, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.28101, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age: 51-99 ,"{""coefficient"": 0.78982, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.3906, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.36002, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age : 21-50 ,"{""coefficient"": 0.87212, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.49065, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.45185, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age : 11-20 ,"{""coefficient"": 0.90118, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.55795, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.51347, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age : 6-10 ,"{""coefficient"": 0.91254, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.61216, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.56378, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age :  1-5,"{""coefficient"": 0.97534, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.777, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.71853, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Terrorist Death Type : Suicide,"{""coefficient"": 0.87238, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.46033, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.42426, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Terrorist Death Type : Killed,"{""coefficient"": 0.90562, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.76358, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.6903, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Death Age: 51-99 ,"{""coefficient"": 0.84817, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.56315, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.5574, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Death Age : 21-50 ,"{""coefficient"": 0.83629, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.49775, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.48811, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Death Age : 11-20 ,"{""coefficient"": 0.77805, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.44361, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.43187, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Death Age : 6-10 ,"{""coefficient"": 0.7457, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.41338, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.39975, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Death Age :  1-5,"{""coefficient"": 0.70075, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.32243, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.29933, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Terrorist Death Type : Suicide,"{""coefficient"": 0.72687, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.42096, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.41296, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Terrorist Death Type : Killed,"{""coefficient"": 0.82401, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.33994, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.3134, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Death Age : 21-50 ,"{""coefficient"": 0.92126, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.63469, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.62389, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Death Age : 11-20 ,"{""coefficient"": 0.8827, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.58534, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.57136, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Death Age : 6-10 ,"{""coefficient"": 0.84092, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.54475, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.52822, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Death Age :  1-5,"{""coefficient"": 0.81255, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.41541, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.38648, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Terrorist Death Type : Suicide,"{""coefficient"": 0.80723, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.48195, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.47187, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Terrorist Death Type : Killed,"{""coefficient"": 0.89239, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.44188, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.40884, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age : 11-20 ,"{""coefficient"": 0.97296, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.7097, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.69449, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age : 6-10 ,"{""coefficient"": 0.94035, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.67952, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.66018, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age :  1-5,"{""coefficient"": 0.90597, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.53305, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.49613, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist Death Type : Suicide,"{""coefficient"": 0.85381, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.53681, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.52288, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist Death Type : Killed,"{""coefficient"": 0.9652, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.57364, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.53401, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Death Age : 6-10 ,"{""coefficient"": 0.97382, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.74564, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.72662, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Death Age :  1-5,"{""coefficient"": 0.94333, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.60562, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.5646, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorist Death Type : Suicide,"{""coefficient"": 0.86181, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.53235, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.51585, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorist Death Type : Killed,"{""coefficient"": 0.97193, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.65298, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.61063, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Death Age :  1-5,"{""coefficient"": 0.96582, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.67486, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.63187, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorist Death Type : Suicide,"{""coefficient"": 0.81267, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.52619, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.5072, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorist Death Type : Killed,"{""coefficient"": 0.98215, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.71702, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.67239, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Terrorist Death Type : Suicide,"{""coefficient"": 0.85754, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.4753, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.44176, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Terrorist Death Type : Killed,"{""coefficient"": 0.94959, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.95662, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.91611, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Terrorist Death Type : Killed,"{""coefficient"": 0.7988, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.44568, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.4101, ""conclusion"": ""Not strongly correlated""}"
University Rank Dataset,Research Quality Score,International Outlook,"{""coefficient"": 0.55906, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.55991, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.39094, ""conclusion"": ""Not strongly correlated""}"
University Rank Dataset,Industry Score,Research Environment Score,"{""coefficient"": 0.57512, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.6588, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.47069, ""conclusion"": ""Not strongly correlated""}"
University Rank Dataset,Industry Score,Teaching Score,"{""coefficient"": 0.48512, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.52037, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.35942, ""conclusion"": ""Not strongly correlated""}"
University Rank Dataset,International Outlook,Research Environment Score,"{""coefficient"": 0.4719, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.52029, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.35762, ""conclusion"": ""Not strongly correlated""}"
University Rank Dataset,Research Environment Score,Teaching Score,"{""coefficient"": 0.92758, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.80784, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.62368, ""conclusion"": ""Strongly correlated""}"
US Christmas Tree Sales Dataset,Number of trees sold,Sales,"{""coefficient"": ""null"", ""conclusion"": ""Not applicable""}","{""coefficient"": ""null"", ""conclusion"": ""Not applicable""}","{""coefficient"": 0.58242, ""conclusion"": ""Strongly correlated""}"
Used Car Dataset,mileage(kmpl),engine(cc),"{""coefficient"": 0.30913, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": -0.39473, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": -0.33398, ""conclusion"": ""Not strongly correlated""}"
Used Car Dataset,mileage(kmpl),max_power(bhp),"{""coefficient"": 0.30913, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": -0.39473, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": -0.33398, ""conclusion"": ""Not strongly correlated""}"
Used Car Dataset,engine(cc),max_power(bhp),"{""coefficient"": 1.0, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 1.0, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 1.0, ""conclusion"": ""Strongly correlated""}"
Used Car Dataset,engine(cc),price(in lakhs),"{""coefficient"": -0.0032, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.4756, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.37351, ""conclusion"": ""Not strongly correlated""}"
Used Car Dataset,max_power(bhp),price(in lakhs),"{""coefficient"": -0.0032, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.4756, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.37351, ""conclusion"": ""Not strongly correlated""}"
Video Games Sales Dataset,Rank,North America,"{""coefficient"": -0.48058, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": -0.74303, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.57163, ""conclusion"": ""Strongly correlated""}"
Video Games Sales Dataset,Rank,Europe,"{""coefficient"": -0.46645, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": -0.62066, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.45731, ""conclusion"": ""Not strongly correlated""}"
Video Games Sales Dataset,Rank,Rest of World,"{""coefficient"": -0.43675, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": -0.54095, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.39322, ""conclusion"": ""Not strongly correlated""}"
Video Games Sales Dataset,Rank,Global,"{""coefficient"": -0.52937, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.99998, ""conclusion"": ""Strongly correlated""}","{""coefficient"": -0.9977, ""conclusion"": ""Strongly correlated""}"
Video Games Sales Dataset,North America,Europe,"{""coefficient"": 0.72077, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.35247, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.24833, ""conclusion"": ""Not strongly correlated""}"
Video Games Sales Dataset,North America,Rest of World,"{""coefficient"": 0.69366, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.35385, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.25149, ""conclusion"": ""Not strongly correlated""}"
Video Games Sales Dataset,North America,Global,"{""coefficient"": 0.93307, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.74298, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.57291, ""conclusion"": ""Strongly correlated""}"
Video Games Sales Dataset,Europe,Rest of World,"{""coefficient"": 0.92262, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.71815, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.55699, ""conclusion"": ""Strongly correlated""}"
Video Games Sales Dataset,Europe,Global,"{""coefficient"": 0.8889, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.62069, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.45842, ""conclusion"": ""Not strongly correlated""}"
Video Games Sales Dataset,Japan,Global,"{""coefficient"": 0.59175, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.38556, ""conclusion"": ""Not strongly correlated""}","{""coefficient"": 0.28254, ""conclusion"": ""Not strongly correlated""}"
Video Games Sales Dataset,Rest of World,Global,"{""coefficient"": 0.83747, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.54093, ""conclusion"": ""Strongly correlated""}","{""coefficient"": 0.39406, ""conclusion"": ""Not strongly correlated""}"
