Dataset Name,Column 1,Column 2,Control Column,Partial Correlation Coefficient
Customer Personality Analysis Dataset,NumDealsPurchases,Kidhome,Income,"{""coefficient"": 0.20136, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumDealsPurchases,Recency,Income,"{""coefficient"": 0.00179, ""p value"": 0.93283, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumDealsPurchases,MntFruits,Income,"{""coefficient"": -0.10976, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumDealsPurchases,MntFishProducts,Income,"{""coefficient"": -0.11924, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumDealsPurchases,MntGoldProds,Income,"{""coefficient"": 0.08384, ""p value"": 8e-05, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumDealsPurchases,NumCatalogPurchases,Income,"{""coefficient"": 0.04575, ""p value"": 0.0313, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumDealsPurchases,NumWebVisitsMonth,Income,"{""coefficient"": 0.36144, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebPurchases,Teenhome,Income,"{""coefficient"": 0.16782, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebPurchases,MntWines,Income,"{""coefficient"": 0.43811, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebPurchases,MntMeatProducts,Income,"{""coefficient"": 0.10742, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebPurchases,MntSweetProducts,Income,"{""coefficient"": 0.19699, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebPurchases,NumDealsPurchases,Income,"{""coefficient"": 0.29795, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebPurchases,NumStorePurchases,Income,"{""coefficient"": 0.3976, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumCatalogPurchases,Kidhome,Income,"{""coefficient"": -0.34513, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumCatalogPurchases,Recency,Income,"{""coefficient"": 0.0327, ""p value"": 0.12394, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumCatalogPurchases,MntFruits,Income,"{""coefficient"": 0.31875, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumCatalogPurchases,MntSweetProducts,Income,"{""coefficient"": 0.32465, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumCatalogPurchases,NumDealsPurchases,Income,"{""coefficient"": 0.04575, ""p value"": 0.0313, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumCatalogPurchases,NumStorePurchases,Income,"{""coefficient"": 0.30045, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumStorePurchases,Kidhome,Income,"{""coefficient"": -0.35803, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumStorePurchases,Recency,Income,"{""coefficient"": 0.00197, ""p value"": 0.92633, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumStorePurchases,MntFruits,Income,"{""coefficient"": 0.30096, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumStorePurchases,MntFishProducts,Income,"{""coefficient"": 0.2957, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumStorePurchases,MntGoldProds,Income,"{""coefficient"": 0.27012, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumStorePurchases,NumWebPurchases,Income,"{""coefficient"": 0.3976, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumStorePurchases,NumWebVisitsMonth,Income,"{""coefficient"": -0.19753, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebVisitsMonth,Teenhome,Income,"{""coefficient"": 0.17026, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebVisitsMonth,MntWines,Income,"{""coefficient"": -0.00285, ""p value"": 0.89351, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebVisitsMonth,MntMeatProducts,Income,"{""coefficient"": -0.31976, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebVisitsMonth,MntSweetProducts,Income,"{""coefficient"": -0.23882, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebVisitsMonth,NumDealsPurchases,Income,"{""coefficient"": 0.36144, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebVisitsMonth,NumCatalogPurchases,Income,"{""coefficient"": -0.29137, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,Teenhome,Income,Kidhome,"{""coefficient"": 0.00226, ""p value"": 0.91524, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,Teenhome,MntWines,Kidhome,"{""coefficient"": -0.01508, ""p value"": 0.47562, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,Teenhome,MntMeatProducts,Kidhome,"{""coefficient"": -0.30813, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,Teenhome,MntSweetProducts,Kidhome,"{""coefficient"": -0.18948, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,Teenhome,NumDealsPurchases,Kidhome,"{""coefficient"": 0.40613, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,Teenhome,NumCatalogPurchases,Kidhome,"{""coefficient"": -0.14918, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,Teenhome,NumWebVisitsMonth,Kidhome,"{""coefficient"": 0.16907, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,Recency,Teenhome,Kidhome,"{""coefficient"": 0.01653, ""p value"": 0.43439, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,Recency,MntFruits,Kidhome,"{""coefficient"": -0.0011, ""p value"": 0.95867, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,Recency,MntFishProducts,Kidhome,"{""coefficient"": 0.00488, ""p value"": 0.81739, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,Recency,MntGoldProds,Kidhome,"{""coefficient"": 0.02111, ""p value"": 0.31802, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,Recency,NumWebPurchases,Kidhome,"{""coefficient"": -0.00808, ""p value"": 0.70232, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,Recency,NumStorePurchases,Kidhome,"{""coefficient"": 0.00601, ""p value"": 0.77608, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntWines,Income,Kidhome,"{""coefficient"": 0.46626, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntWines,Recency,Kidhome,"{""coefficient"": 0.02355, ""p value"": 0.26532, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntWines,MntMeatProducts,Kidhome,"{""coefficient"": 0.44277, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntWines,MntSweetProducts,Kidhome,"{""coefficient"": 0.25129, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntWines,NumDealsPurchases,Kidhome,"{""coefficient"": 0.14296, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntWines,NumWebVisitsMonth,Kidhome,"{""coefficient"": -0.12675, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntWines,Z_Revenue,Kidhome,"{""coefficient"": -0.4963, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntFruits,Teenhome,Kidhome,"{""coefficient"": -0.20512, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntFruits,MntWines,Kidhome,"{""coefficient"": 0.25411, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntFruits,MntSweetProducts,Kidhome,"{""coefficient"": 0.49781, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntFruits,NumDealsPurchases,Kidhome,"{""coefficient"": -0.05468, ""p value"": 0.00966, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntFruits,NumCatalogPurchases,Kidhome,"{""coefficient"": 0.37483, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntFruits,NumWebVisitsMonth,Kidhome,"{""coefficient"": -0.30314, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntMeatProducts,Teenhome,Kidhome,"{""coefficient"": -0.30813, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntMeatProducts,MntWines,Kidhome,"{""coefficient"": 0.44277, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntMeatProducts,MntFishProducts,Kidhome,"{""coefficient"": 0.4812, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntMeatProducts,MntGoldProds,Kidhome,"{""coefficient"": 0.23472, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntMeatProducts,NumWebPurchases,Kidhome,"{""coefficient"": 0.1618, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntMeatProducts,NumWebVisitsMonth,Kidhome,"{""coefficient"": -0.42741, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntFishProducts,Teenhome,Kidhome,"{""coefficient"": -0.23686, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntFishProducts,MntWines,Kidhome,"{""coefficient"": 0.25912, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntFishProducts,MntGoldProds,Kidhome,"{""coefficient"": 0.33273, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntFishProducts,NumWebPurchases,Kidhome,"{""coefficient"": 0.1786, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntFishProducts,NumStorePurchases,Kidhome,"{""coefficient"": 0.33333, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntSweetProducts,Income,Kidhome,"{""coefficient"": 0.3332, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntSweetProducts,Recency,Kidhome,"{""coefficient"": 0.02793, ""p value"": 0.18643, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntSweetProducts,MntFruits,Kidhome,"{""coefficient"": 0.49781, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntSweetProducts,MntGoldProds,Kidhome,"{""coefficient"": 0.27597, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntSweetProducts,NumWebPurchases,Kidhome,"{""coefficient"": 0.24771, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntSweetProducts,NumStorePurchases,Kidhome,"{""coefficient"": 0.32758, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntGoldProds,Income,Kidhome,"{""coefficient"": 0.20569, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntGoldProds,Recency,Kidhome,"{""coefficient"": 0.02111, ""p value"": 0.31802, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntGoldProds,MntFruits,Kidhome,"{""coefficient"": 0.3022, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntGoldProds,MntFishProducts,Kidhome,"{""coefficient"": 0.33273, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntGoldProds,NumDealsPurchases,Kidhome,"{""coefficient"": 0.1386, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntGoldProds,NumCatalogPurchases,Kidhome,"{""coefficient"": 0.32354, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,MntGoldProds,NumWebVisitsMonth,Kidhome,"{""coefficient"": -0.1124, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumDealsPurchases,Teenhome,Kidhome,"{""coefficient"": 0.40613, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumDealsPurchases,MntWines,Kidhome,"{""coefficient"": 0.14296, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumDealsPurchases,MntMeatProducts,Kidhome,"{""coefficient"": -0.02903, ""p value"": 0.16967, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumDealsPurchases,MntSweetProducts,Kidhome,"{""coefficient"": -0.04183, ""p value"": 0.04779, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumDealsPurchases,NumWebPurchases,Kidhome,"{""coefficient"": 0.34584, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumDealsPurchases,NumStorePurchases,Kidhome,"{""coefficient"": 0.21276, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebPurchases,Income,Kidhome,"{""coefficient"": 0.27238, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebPurchases,Recency,Kidhome,"{""coefficient"": -0.00808, ""p value"": 0.70232, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebPurchases,MntFruits,Kidhome,"{""coefficient"": 0.18723, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebPurchases,MntFishProducts,Kidhome,"{""coefficient"": 0.1786, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebPurchases,MntGoldProds,Kidhome,"{""coefficient"": 0.33819, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebPurchases,NumCatalogPurchases,Kidhome,"{""coefficient"": 0.24404, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumWebPurchases,NumWebVisitsMonth,Kidhome,"{""coefficient"": 0.1273, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumCatalogPurchases,Teenhome,Kidhome,"{""coefficient"": -0.14918, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumCatalogPurchases,MntFruits,Kidhome,"{""coefficient"": 0.37483, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumCatalogPurchases,MntSweetProducts,Kidhome,"{""coefficient"": 0.37946, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumCatalogPurchases,NumDealsPurchases,Kidhome,"{""coefficient"": 0.12189, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumCatalogPurchases,NumStorePurchases,Kidhome,"{""coefficient"": 0.3575, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumStorePurchases,Income,Kidhome,"{""coefficient"": 0.40226, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumStorePurchases,Recency,Kidhome,"{""coefficient"": 0.00601, ""p value"": 0.77608, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumStorePurchases,MntMeatProducts,Kidhome,"{""coefficient"": 0.33532, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Customer Personality Analysis Dataset,NumStorePurchases,MntSweetProducts,Kidhome,"{""coefficient"": 0.32758, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
