Dataset Name,Column 1,Column 2,Control Column,Partial Correlation Coefficient,question,difficulty
Customer Personality Analysis Dataset,NumStorePurchases,NumWebVisitsMonth,Income,"{""coefficient"": -0.19753, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","When Income is fixed, how do NumStorePurchases and NumWebVisitsMonth correlate?",medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,Teenhome,Income,"{""coefficient"": 0.17026, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between NumWebVisitsMonth and Teenhome manifest when isolating Income?,medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,MntWines,Income,"{""coefficient"": -0.00285, ""p value"": 0.89351, ""conclusion"": ""Not strongly correlated""}","When Income is fixed, how do NumWebVisitsMonth and MntWines correlate?",medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,MntMeatProducts,Income,"{""coefficient"": -0.31976, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between NumWebVisitsMonth and MntMeatProducts manifest when isolating Income?,medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,MntSweetProducts,Income,"{""coefficient"": -0.23882, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between NumWebVisitsMonth and MntSweetProducts after Income is considered?,medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,NumDealsPurchases,Income,"{""coefficient"": 0.36144, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the impact of NumWebVisitsMonth on NumDealsPurchases with Income taken into consideration?,medium
Customer Personality Analysis Dataset,NumWebVisitsMonth,NumCatalogPurchases,Income,"{""coefficient"": -0.29137, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between NumWebVisitsMonth and NumCatalogPurchases considering Income?,medium
Customer Personality Analysis Dataset,Recency,Teenhome,Kidhome,"{""coefficient"": 0.01653, ""p value"": 0.43439, ""conclusion"": ""Not strongly correlated""}",What connection exists between Recency and Teenhome upon controlling for Kidhome?,medium
Customer Personality Analysis Dataset,Recency,MntFruits,Kidhome,"{""coefficient"": -0.0011, ""p value"": 0.95867, ""conclusion"": ""Not strongly correlated""}",How does Recency correlate with MntFruits when Kidhome is held constant?,medium
Customer Personality Analysis Dataset,Recency,MntFishProducts,Kidhome,"{""coefficient"": 0.00488, ""p value"": 0.81739, ""conclusion"": ""Not strongly correlated""}",How does Recency correlate with MntFishProducts when Kidhome is held constant?,medium
Customer Personality Analysis Dataset,Recency,MntGoldProds,Kidhome,"{""coefficient"": 0.02111, ""p value"": 0.31802, ""conclusion"": ""Not strongly correlated""}","After controlling for Kidhome, what is the relationship between Recency and MntGoldProds?",medium
Customer Personality Analysis Dataset,Recency,NumWebPurchases,Kidhome,"{""coefficient"": -0.00808, ""p value"": 0.70232, ""conclusion"": ""Not strongly correlated""}","After factoring in Kidhome, how do Recency and NumWebPurchases interact?",medium
Customer Personality Analysis Dataset,Recency,NumStorePurchases,Kidhome,"{""coefficient"": 0.00601, ""p value"": 0.77608, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between Recency and NumStorePurchases considering Kidhome?,medium
Customer Personality Analysis Dataset,MntWines,Income,Kidhome,"{""coefficient"": 0.46626, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What connection exists between MntWines and Income upon controlling for Kidhome?,medium
Customer Personality Analysis Dataset,MntWines,Recency,Kidhome,"{""coefficient"": 0.02355, ""p value"": 0.26532, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between MntWines and Recency after Kidhome is considered?,medium
Customer Personality Analysis Dataset,MntWines,MntMeatProducts,Kidhome,"{""coefficient"": 0.44277, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between MntWines and MntMeatProducts manifest when isolating Kidhome?,medium
Customer Personality Analysis Dataset,MntWines,MntSweetProducts,Kidhome,"{""coefficient"": 0.25129, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between MntWines and MntSweetProducts manifest when isolating Kidhome?,medium
Customer Personality Analysis Dataset,MntWines,NumDealsPurchases,Kidhome,"{""coefficient"": 0.14296, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between MntWines and NumDealsPurchases manifest when isolating Kidhome?,medium
Customer Personality Analysis Dataset,MntWines,NumWebVisitsMonth,Kidhome,"{""coefficient"": -0.12675, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between MntWines and NumWebVisitsMonth manifest when isolating Kidhome?,medium
Customer Personality Analysis Dataset,MntWines,Z_Revenue,Kidhome,"{""coefficient"": -0.4963, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between MntWines and Z_Revenue considering Kidhome?,medium
Customer Personality Analysis Dataset,MntFruits,Teenhome,Kidhome,"{""coefficient"": -0.20512, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",Is there a significant link between MntFruits and Teenhome when controlling for Kidhome?,medium
Customer Personality Analysis Dataset,MntFruits,MntWines,Kidhome,"{""coefficient"": 0.25411, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After controlling for Kidhome, what is the relationship between MntFruits and MntWines?",medium
Customer Personality Analysis Dataset,MntFruits,MntSweetProducts,Kidhome,"{""coefficient"": 0.49781, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between MntFruits and MntSweetProducts considering Kidhome?,medium
Customer Personality Analysis Dataset,MntFruits,NumDealsPurchases,Kidhome,"{""coefficient"": -0.05468, ""p value"": 0.00966, ""conclusion"": ""Not strongly correlated""}",Is there a significant link between MntFruits and NumDealsPurchases when controlling for Kidhome?,medium
Customer Personality Analysis Dataset,MntFruits,NumCatalogPurchases,Kidhome,"{""coefficient"": 0.37483, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With Kidhome controlled, what is the correlation strength between MntFruits and NumCatalogPurchases?",medium
Customer Personality Analysis Dataset,MntFruits,NumWebVisitsMonth,Kidhome,"{""coefficient"": -0.30314, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After minimizing the influence of Kidhome, what correlation exists between MntFruits and NumWebVisitsMonth?",medium
Customer Personality Analysis Dataset,MntMeatProducts,Teenhome,Kidhome,"{""coefficient"": -0.30813, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","When Kidhome is fixed, how do MntMeatProducts and Teenhome correlate?",medium
Customer Personality Analysis Dataset,MntMeatProducts,MntWines,Kidhome,"{""coefficient"": 0.44277, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between MntMeatProducts and MntWines considering Kidhome?,medium
Customer Personality Analysis Dataset,MntMeatProducts,MntFishProducts,Kidhome,"{""coefficient"": 0.4812, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between MntMeatProducts and MntFishProducts considering Kidhome?,medium
Customer Personality Analysis Dataset,MntMeatProducts,MntGoldProds,Kidhome,"{""coefficient"": 0.23472, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What connection exists between MntMeatProducts and MntGoldProds upon controlling for Kidhome?,medium
Customer Personality Analysis Dataset,MntMeatProducts,NumWebPurchases,Kidhome,"{""coefficient"": 0.1618, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between MntMeatProducts and NumWebPurchases after Kidhome is considered?,medium
Customer Personality Analysis Dataset,MntMeatProducts,NumWebVisitsMonth,Kidhome,"{""coefficient"": -0.42741, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With the influence of Kidhome removed, how are MntMeatProducts and NumWebVisitsMonth related?",medium
Customer Personality Analysis Dataset,MntFishProducts,Teenhome,Kidhome,"{""coefficient"": -0.23686, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between MntFishProducts and Teenhome manifest when isolating Kidhome?,medium
Customer Personality Analysis Dataset,MntFishProducts,MntWines,Kidhome,"{""coefficient"": 0.25912, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does MntFishProducts correlate with MntWines when Kidhome is held constant?,medium
Customer Personality Analysis Dataset,MntFishProducts,MntGoldProds,Kidhome,"{""coefficient"": 0.33273, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between MntFishProducts and MntGoldProds considering Kidhome?,medium
Customer Personality Analysis Dataset,MntFishProducts,NumWebPurchases,Kidhome,"{""coefficient"": 0.1786, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After minimizing the influence of Kidhome, what correlation exists between MntFishProducts and NumWebPurchases?",medium
Customer Personality Analysis Dataset,MntFishProducts,NumStorePurchases,Kidhome,"{""coefficient"": 0.33333, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between MntFishProducts and NumStorePurchases after Kidhome is considered?,medium
Customer Personality Analysis Dataset,MntSweetProducts,Income,Kidhome,"{""coefficient"": 0.3332, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After controlling for Kidhome, what is the relationship between MntSweetProducts and Income?",medium
Customer Personality Analysis Dataset,MntSweetProducts,Recency,Kidhome,"{""coefficient"": 0.02793, ""p value"": 0.18643, ""conclusion"": ""Not strongly correlated""}","After minimizing the influence of Kidhome, what correlation exists between MntSweetProducts and Recency?",medium
Customer Personality Analysis Dataset,MntSweetProducts,MntFruits,Kidhome,"{""coefficient"": 0.49781, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What connection exists between MntSweetProducts and MntFruits upon controlling for Kidhome?,medium
Customer Personality Analysis Dataset,MntSweetProducts,MntGoldProds,Kidhome,"{""coefficient"": 0.27597, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",Is there a significant link between MntSweetProducts and MntGoldProds when controlling for Kidhome?,medium
Customer Personality Analysis Dataset,MntSweetProducts,NumWebPurchases,Kidhome,"{""coefficient"": 0.24771, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After minimizing the influence of Kidhome, what correlation exists between MntSweetProducts and NumWebPurchases?",medium
Customer Personality Analysis Dataset,MntSweetProducts,NumStorePurchases,Kidhome,"{""coefficient"": 0.32758, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After factoring in Kidhome, how do MntSweetProducts and NumStorePurchases interact?",medium
Customer Personality Analysis Dataset,MntGoldProds,Income,Kidhome,"{""coefficient"": 0.20569, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the impact of MntGoldProds on Income with Kidhome taken into consideration?,medium
Customer Personality Analysis Dataset,MntGoldProds,Recency,Kidhome,"{""coefficient"": 0.02111, ""p value"": 0.31802, ""conclusion"": ""Not strongly correlated""}",What connection exists between MntGoldProds and Recency upon controlling for Kidhome?,medium
Customer Personality Analysis Dataset,MntGoldProds,MntFruits,Kidhome,"{""coefficient"": 0.3022, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After neutralizing the effect of Kidhome, how do MntGoldProds and MntFruits relate to each other?",medium
Customer Personality Analysis Dataset,MntGoldProds,MntFishProducts,Kidhome,"{""coefficient"": 0.33273, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the impact of MntGoldProds on MntFishProducts with Kidhome taken into consideration?,medium
Customer Personality Analysis Dataset,MntGoldProds,NumDealsPurchases,Kidhome,"{""coefficient"": 0.1386, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between MntGoldProds and NumDealsPurchases after Kidhome is considered?,medium
Customer Personality Analysis Dataset,MntGoldProds,NumCatalogPurchases,Kidhome,"{""coefficient"": 0.32354, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With the influence of Kidhome removed, how are MntGoldProds and NumCatalogPurchases related?",medium
Customer Personality Analysis Dataset,MntGoldProds,NumWebVisitsMonth,Kidhome,"{""coefficient"": -0.1124, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between MntGoldProds and NumWebVisitsMonth after Kidhome is considered?,medium
