work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023.0,Data Engineer,Data Engineering,USD,70000.0,70000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,166000.0,166000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,73100.0,73100.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,135000.0,135000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,100000.0,100000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,180514.0,180514.0,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023.0,Data Engineer,Data Engineering,USD,108308.0,108308.0,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,294000.0,294000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,192000.0,192000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,266000.0,266000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,167000.0,167000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,200000.0,200000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,150000.0,150000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,163800.0,163800.0,United States,Entry-level,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,88200.0,88200.0,United States,Entry-level,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,180400.0,180400.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,138800.0,138800.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,GBP,55000.0,67672.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023.0,Data Analyst,Data Analysis,GBP,45000.0,55368.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,319000.0,319000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,206000.0,206000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,215000.0,215000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,142000.0,142000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,266000.0,266000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,167000.0,167000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,140130.0,140130.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,84870.0,84870.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,178300.0,178300.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,105400.0,105400.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Applied Scientist,Data Science and Research,USD,222200.0,222200.0,United States,Mid-level,Full-time,In-person,United States,L
2023.0,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Mid-level,Full-time,In-person,United States,L
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,215000.0,215000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,142000.0,142000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,240000.0,240000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Research Scientist,Data Science and Research,USD,210000.0,210000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,122000.0,122000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,94500.0,94500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,150000.0,150000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Science Consultant,Data Science and Research,USD,116000.0,116000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Science Consultant,Data Science and Research,USD,90000.0,90000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Science Consultant,Data Science and Research,USD,145000.0,145000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Science Consultant,Data Science and Research,USD,128000.0,128000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,154000.0,154000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,126000.0,126000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Scientist,Machine Learning and AI,USD,240000.0,240000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Scientist,Machine Learning and AI,USD,157250.0,157250.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,219650.0,219650.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,136000.0,136000.0,United States,Executive,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,150000.0,150000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,180000.0,180000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,125000.0,125000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,247600.0,247600.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Data Scientist,Data Science and Research,USD,127300.0,127300.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Data Scientist,Data Science and Research,USD,60000.0,60000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,55000.0,55000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,250000.0,250000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,125000.0,125000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,190000.0,190000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,170000.0,170000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,202600.0,202600.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,168800.0,168800.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,132000.0,132000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,111000.0,111000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,203000.0,203000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,127000.0,127000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Business Intelligence Analyst,BI and Visualization,USD,125009.0,125009.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Business Intelligence Analyst,BI and Visualization,USD,83339.0,83339.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,112200.0,112200.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,91800.0,91800.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,200000.0,200000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,160000.0,160000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,AI Developer,Machine Learning and AI,EUR,150000.0,161952.0,France,Senior,Full-time,Hybrid,France,M
2023.0,Data Architect,Data Architecture and Modeling,USD,185000.0,185000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,150000.0,150000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,160000.0,160000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,130000.0,130000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,145000.0,145000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,115000.0,115000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,133000.0,133000.0,United States,Entry-level,Part-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,58300.0,58300.0,United States,Entry-level,Part-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,254000.0,254000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,159000.0,159000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,170000.0,170000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,85000.0,85000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,130500.0,130500.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,116000.0,116000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Research Analyst,Data Science and Research,USD,81400.0,81400.0,United States,Entry-level,Full-time,Remote,United States,M
2023.0,Research Analyst,Data Science and Research,USD,43500.0,43500.0,United States,Entry-level,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,169000.0,169000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,92000.0,92000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,166000.0,166000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,73100.0,73100.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,190000.0,190000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,165000.0,165000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,305600.0,305600.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,146600.0,146600.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,150000.0,150000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,120000.0,120000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,275000.0,275000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,146400.0,146400.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,208500.0,208500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,165000.0,165000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,258700.0,258700.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,172500.0,172500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,150000.0,150000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,130000.0,130000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,185000.0,185000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,150000.0,150000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,166000.0,166000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,73100.0,73100.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Business Intelligence Analyst,BI and Visualization,USD,198200.0,198200.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Business Intelligence Analyst,BI and Visualization,USD,110200.0,110200.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Researcher,Machine Learning and AI,USD,166000.0,166000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Researcher,Machine Learning and AI,USD,73100.0,73100.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Researcher,Machine Learning and AI,USD,212000.0,212000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Machine Learning Researcher,Machine Learning and AI,USD,93300.0,93300.0,United States,Senior,Full-time,In-person,United States,M
