Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior
34.0,Male,1,Product Manager,9.0,185000.0,Canada,White,0
25.0,Female,2,Data Analyst,1.0,100000.0,China,White,0
33.0,Male,3,Data Scientist,8.0,190000.0,UK,White,0
31.0,Female,1,Software Engineer,6.0,155000.0,Australia,Australian,0
28.0,Male,2,Product Manager,3.0,130000.0,Canada,Asian,0
30.0,Female,1,Data Analyst,5.0,145000.0,Canada,White,0
28.0,Male,1,Software Engineer,3.0,125000.0,Australia,Asian,0
26.0,Female,2,Product Manager,2.0,120000.0,USA,White,0
27.0,Male,1,Data Analyst,2.0,110000.0,Australia,White,0
30.0,Female,3,Data Scientist,5.0,180000.0,Canada,Black,0
29.0,Male,1,Software Engineer,4.0,140000.0,Australia,Asian,0
32.0,Male,1,Product Manager,7.0,170000.0,USA,African American,0
25.0,Female,2,Data Analyst,1.0,100000.0,Canada,Black,0
33.0,Male,3,Data Scientist,8.0,190000.0,Australia,Australian,0
31.0,Female,1,Software Engineer,6.0,155000.0,China,Chinese,0
28.0,Male,2,Product Manager,3.0,130000.0,UK,Mixed,0
30.0,Female,1,Data Analyst,5.0,145000.0,China,White,0
27.0,Male,3,Data Scientist,2.0,115000.0,Australia,Australian,0
29.0,Female,1,Software Engineer,4.0,140000.0,China,Korean,0
34.0,Male,1,Product Manager,9.0,185000.0,China,Korean,0
25.0,Female,2,Data Analyst,1.0,100000.0,China,Chinese,0
33.0,Male,3,Data Scientist,8.0,190000.0,USA,Asian,0
31.0,Female,1,Software Engineer,6.0,155000.0,Australia,Asian,0
28.0,Male,2,Product Manager,3.0,130000.0,Australia,Australian,0
30.0,Female,1,Data Analyst,5.0,145000.0,Australia,Australian,0
28.0,Male,1,Software Engineer,3.0,125000.0,Canada,Black,0
26.0,Female,2,Product Manager,2.0,120000.0,UK,Asian,0
27.0,Male,1,Data Analyst,2.0,110000.0,China,White,0
30.0,Female,3,Data Scientist,5.0,180000.0,USA,African American,0
29.0,Male,1,Software Engineer,4.0,140000.0,Canada,Asian,0
32.0,Male,1,Product Manager,7.0,170000.0,China,Korean,0
25.0,Female,2,Data Analyst,1.0,100000.0,Australia,Asian,0
33.0,Male,3,Data Scientist,8.0,190000.0,USA,Asian,0
31.0,Female,1,Software Engineer,6.0,155000.0,China,Chinese,0
28.0,Male,2,Product Manager,3.0,130000.0,USA,Hispanic,0
30.0,Female,1,Data Analyst,5.0,145000.0,USA,White,0
27.0,Male,3,Data Scientist,2.0,115000.0,China,Korean,0
29.0,Female,1,Software Engineer,4.0,140000.0,USA,African American,0
34.0,Male,1,Product Manager,9.0,185000.0,China,Chinese,0
25.0,Female,2,Data Analyst,1.0,100000.0,UK,Mixed,0
33.0,Male,3,Data Scientist,8.0,190000.0,UK,Welsh,0
31.0,Female,1,Software Engineer,6.0,155000.0,Australia,Asian,0
28.0,Male,2,Product Manager,3.0,130000.0,USA,Asian,0
30.0,Female,1,Data Analyst,5.0,145000.0,Australia,White,0
27.0,Male,3,Data Scientist,2.0,115000.0,China,Korean,0
29.0,Female,1,Software Engineer,4.0,140000.0,USA,Hispanic,0
34.0,Male,1,Product Manager,9.0,185000.0,UK,Mixed,0
25.0,Female,2,Data Analyst,1.0,100000.0,Australia,Australian,0
33.0,Male,3,Data Scientist,8.0,190000.0,China,Chinese,0
31.0,Female,1,Software Engineer,6.0,155000.0,USA,Hispanic,0
28.0,Male,2,Product Manager,3.0,130000.0,Canada,Asian,0
30.0,Female,1,Data Analyst,5.0,145000.0,Australia,Asian,0
28.0,Male,1,Software Engineer,3.0,125000.0,Australia,Asian,0
26.0,Female,2,Product Manager,2.0,120000.0,Australia,Australian,0
27.0,Male,1,Data Analyst,2.0,110000.0,Australia,Asian,0
30.0,Female,3,Data Scientist,5.0,180000.0,USA,Asian,0
29.0,Male,1,Software Engineer,4.0,140000.0,USA,Hispanic,0
32.0,Male,1,Product Manager,7.0,170000.0,Canada,White,0
25.0,Female,2,Data Analyst,1.0,100000.0,UK,Welsh,0
33.0,Male,3,Data Scientist,8.0,190000.0,China,Korean,0
31.0,Female,1,Software Engineer,6.0,155000.0,USA,Asian,0
28.0,Male,2,Product Manager,3.0,130000.0,UK,Mixed,0
30.0,Female,1,Data Analyst,5.0,145000.0,Australia,White,0
27.0,Male,3,Data Scientist,2.0,115000.0,Australia,Asian,0
29.0,Female,1,Software Engineer,4.0,140000.0,China,Korean,0
34.0,Male,1,Product Manager,9.0,185000.0,China,Korean,0
25.0,Female,2,Data Analyst,1.0,100000.0,Canada,Asian,0
33.0,Male,3,Data Scientist,8.0,190000.0,UK,Mixed,0
31.0,Female,1,Software Engineer,6.0,155000.0,UK,Welsh,0
28.0,Male,2,Product Manager,3.0,130000.0,UK,Asian,0
30.0,Female,1,Data Analyst,5.0,145000.0,China,Chinese,0
27.0,Male,3,Data Scientist,2.0,115000.0,UK,Welsh,0
29.0,Female,1,Software Engineer,4.0,140000.0,China,Chinese,0
34.0,Male,1,Product Manager,9.0,185000.0,China,White,0
25.0,Female,2,Data Analyst,1.0,100000.0,UK,White,0
33.0,Male,3,Data Scientist,8.0,190000.0,UK,Mixed,0
31.0,Female,1,Software Engineer,6.0,155000.0,China,Chinese,0
28.0,Male,2,Product Manager,3.0,130000.0,Canada,White,0
30.0,Female,1,Data Analyst,5.0,145000.0,USA,White,0
27.0,Male,3,Data Scientist,2.0,115000.0,UK,Mixed,0
29.0,Female,1,Software Engineer,4.0,140000.0,USA,White,0
34.0,Male,1,Product Manager,9.0,185000.0,Australia,Asian,0
25.0,Female,2,Data Analyst,1.0,100000.0,Australia,Asian,0
33.0,Male,3,Data Scientist,8.0,190000.0,Canada,Asian,0
31.0,Female,1,Software Engineer,6.0,155000.0,Australia,Australian,0
28.0,Male,2,Product Manager,3.0,130000.0,Canada,Asian,0
30.0,Female,1,Data Analyst,5.0,145000.0,China,Chinese,0
27.0,Male,3,Data Scientist,2.0,115000.0,Australia,White,0
29.0,Female,1,Software Engineer,4.0,140000.0,China,Chinese,0
34.0,Male,1,Product Manager,9.0,185000.0,Canada,White,0
25.0,Female,2,Data Analyst,1.0,100000.0,China,Korean,0
33.0,Male,3,Data Scientist,8.0,190000.0,UK,Mixed,0
31.0,Female,1,Software Engineer,6.0,155000.0,USA,White,0
28.0,Male,2,Product Manager,3.0,130000.0,Australia,White,0
30.0,Female,1,Data Analyst,5.0,145000.0,USA,Hispanic,0
27.0,Male,3,Data Scientist,2.0,115000.0,UK,Welsh,0
29.0,Female,1,Software Engineer,4.0,140000.0,Canada,Asian,0
34.0,Male,1,Product Manager,9.0,185000.0,Australia,Australian,0
26.0,Male,1,Data Analyst,3.0,130000.0,Australia,Australian,0
29.0,Female,2,Data Scientist,6.0,180000.0,UK,Asian,0
32.0,Male,1,Software Engineer,8.0,190000.0,Australia,White,0
27.0,Female,1,Product Manager,4.0,150000.0,UK,Welsh,0
24.0,Male,1,Data Analyst,1.0,90000.0,China,Chinese,0
31.0,Female,2,Data Scientist,9.0,195000.0,UK,Asian,0
28.0,Male,1,Software Engineer,5.0,160000.0,China,White,0
33.0,Female,2,Product Manager,11.0,198000.0,USA,African American,0
25.0,Male,1,Data Analyst,2.0,110000.0,USA,Hispanic,0
30.0,Female,3,Data Scientist,7.0,185000.0,China,Korean,0
27.0,Male,1,Software Engineer,4.0,140000.0,UK,Mixed,0
34.0,Female,2,Product Manager,12.0,196000.0,China,Chinese,0
23.0,Male,1,Data Analyst,1.0,95000.0,China,Korean,0
32.0,Female,3,Data Scientist,10.0,193000.0,Australia,White,0
29.0,Male,1,Software Engineer,6.0,175000.0,Australia,White,0
30.0,Female,1,Product Manager,5.0,160000.0,Australia,White,0
26.0,Male,1,Data Analyst,3.0,130000.0,Canada,Black,0
31.0,Female,2,Data Scientist,6.0,180000.0,China,Korean,0
28.0,Male,1,Software Engineer,5.0,160000.0,USA,African American,0
33.0,Female,2,Product Manager,11.0,198000.0,UK,Mixed,0
24.0,Male,1,Data Analyst,1.0,90000.0,China,White,0
30.0,Female,3,Data Scientist,7.0,185000.0,Canada,White,0
27.0,Male,1,Software Engineer,4.0,140000.0,Canada,Black,0
34.0,Female,2,Product Manager,12.0,196000.0,Canada,White,0
25.0,Male,1,Data Analyst,2.0,110000.0,China,Chinese,0
29.0,Female,2,Data Scientist,6.0,180000.0,USA,White,0
32.0,Male,1,Software Engineer,8.0,190000.0,Australia,White,0
27.0,Female,1,Product Manager,4.0,150000.0,China,White,0
31.0,Male,1,Data Analyst,9.0,195000.0,China,Korean,0
28.0,Female,1,Software Engineer,5.0,160000.0,Australia,Asian,0
33.0,Male,2,Product Manager,11.0,198000.0,UK,White,0
26.0,Female,1,Data Analyst,3.0,130000.0,Australia,White,0
30.0,Male,3,Data Scientist,7.0,185000.0,USA,African American,0
27.0,Female,1,Software Engineer,4.0,140000.0,UK,Welsh,0
34.0,Male,2,Product Manager,12.0,196000.0,China,Korean,0
25.0,Female,1,Data Analyst,2.0,110000.0,China,Korean,0
32.0,Male,1,Software Engineer,8.0,190000.0,UK,Asian,0
29.0,Female,2,Data Scientist,6.0,180000.0,USA,White,0
30.0,Male,1,Data Analyst,5.0,160000.0,USA,African American,0
33.0,Female,2,Product Manager,11.0,198000.0,USA,White,0
24.0,Male,1,Data Analyst,1.0,90000.0,USA,African American,0
31.0,Female,3,Data Scientist,9.0,195000.0,Australia,White,0
28.0,Male,1,Software Engineer,5.0,160000.0,Australia,Asian,0
27.0,Female,1,Product Manager,4.0,150000.0,UK,White,0
26.0,Male,1,Data Analyst,3.0,130000.0,Canada,White,0
29.0,Female,2,Data Scientist,6.0,180000.0,Canada,White,0
32.0,Male,1,Software Engineer,8.0,190000.0,China,White,0
33.0,Female,2,Product Manager,11.0,198000.0,UK,White,0
25.0,Male,1,Data Analyst,2.0,110000.0,Australia,White,0
30.0,Female,3,Data Scientist,7.0,185000.0,USA,Asian,0
27.0,Male,1,Software Engineer,4.0,140000.0,China,Chinese,0
34.0,Female,2,Product Manager,12.0,196000.0,UK,Mixed,0
31.0,Male,1,Data Analyst,9.0,195000.0,Canada,Asian,0
28.0,Female,1,Software Engineer,5.0,160000.0,China,White,0
26.0,Male,1,Data Analyst,3.0,130000.0,Australia,Australian,0
29.0,Female,2,Data Scientist,6.0,180000.0,China,White,0
32.0,Male,1,Software Engineer,8.0,190000.0,Australia,Australian,0
33.0,Female,2,Product Manager,11.0,198000.0,Australia,Australian,0
24.0,Male,1,Data Analyst,1.0,90000.0,China,White,0
27.0,Male,1,Software Engineer,4.0,140000.0,Australia,Asian,0
25.0,Female,1,Data Analyst,2.0,110000.0,Australia,White,0
30.0,Female,3,Data Scientist,7.0,185000.0,USA,Asian,0
31.0,Male,1,Data Analyst,9.0,195000.0,UK,Asian,0
28.0,Female,1,Software Engineer,5.0,160000.0,Canada,Asian,0
26.0,Male,1,Data Analyst,3.0,130000.0,Canada,White,0
29.0,Female,2,Data Scientist,6.0,180000.0,USA,Hispanic,0
32.0,Male,1,Software Engineer,8.0,190000.0,Australia,Australian,0
33.0,Female,2,Product Manager,11.0,198000.0,Canada,Asian,0
24.0,Male,1,Data Analyst,1.0,90000.0,UK,Welsh,0
27.0,Male,1,Software Engineer,4.0,140000.0,USA,Hispanic,0
25.0,Female,1,Data Analyst,2.0,110000.0,USA,African American,0
30.0,Female,3,Data Scientist,7.0,185000.0,Australia,Asian,0
31.0,Male,1,Data Analyst,9.0,195000.0,China,Chinese,0
28.0,Female,1,Software Engineer,5.0,160000.0,Canada,Asian,0
26.0,Male,1,Data Analyst,3.0,130000.0,UK,Asian,0
29.0,Female,2,Data Scientist,6.0,180000.0,Canada,Asian,0
32.0,Male,1,Software Engineer,8.0,190000.0,China,White,0
33.0,Female,2,Product Manager,11.0,198000.0,Canada,White,0
24.0,Male,1,Data Analyst,1.0,90000.0,China,Korean,0
27.0,Male,1,Software Engineer,4.0,140000.0,China,Korean,0
25.0,Female,1,Data Analyst,2.0,110000.0,USA,Hispanic,0
30.0,Female,3,Data Scientist,7.0,185000.0,USA,Hispanic,0
31.0,Male,1,Data Analyst,9.0,195000.0,UK,Asian,0
28.0,Female,1,Software Engineer,5.0,160000.0,Australia,Asian,0
26.0,Male,1,Data Analyst,3.0,130000.0,Australia,Australian,0
29.0,Female,2,Data Scientist,6.0,180000.0,Australia,Asian,0
32.0,Male,1,Software Engineer,8.0,190000.0,Australia,Asian,0
33.0,Female,2,Product Manager,11.0,198000.0,China,White,0
24.0,Male,1,Data Analyst,1.0,90000.0,Canada,White,0
27.0,Male,1,Software Engineer,4.0,140000.0,USA,White,0
25.0,Male,1,Data Analyst,2.0,125000.0,UK,White,0
28.0,Female,2,Data Scientist,6.0,175000.0,Canada,Asian,0
30.0,Male,1,Software Engineer,8.0,190000.0,UK,White,0
27.0,Female,1,Product Manager,4.0,150000.0,UK,Welsh,0
24.0,Male,1,Data Analyst,1.0,95000.0,UK,Mixed,0
31.0,Male,2,Data Scientist,9.0,195000.0,Canada,White,0
28.0,Male,1,Software Engineer,5.0,160000.0,USA,African American,0
33.0,Female,2,Product Manager,11.0,198000.0,Australia,White,0
26.0,Male,1,Data Analyst,3.0,130000.0,Canada,Asian,0
30.0,Female,3,Data Scientist,7.0,185000.0,China,Chinese,0
27.0,Male,1,Software Engineer,4.0,140000.0,Australia,White,0
34.0,Female,2,Product Manager,12.0,196000.0,UK,Asian,0
23.0,Male,1,Data Analyst,1.0,90000.0,Canada,Asian,0
32.0,Female,3,Data Scientist,10.0,193000.0,Canada,Black,0
29.0,Male,1,Software Engineer,6.0,170000.0,USA,Hispanic,0
30.0,Female,1,Product Manager,5.0,160000.0,China,White,0
26.0,Male,1,Data Analyst,3.0,135000.0,Canada,Asian,0
31.0,Female,2,Data Scientist,6.0,180000.0,Canada,White,0
28.0,Male,1,Software Engineer,5.0,160000.0,UK,Mixed,0
33.0,Female,2,Product Manager,11.0,198000.0,Canada,Black,0
24.0,Male,1,Data Analyst,1.0,90000.0,Australia,White,0
30.0,Female,3,Data Scientist,7.0,185000.0,China,Korean,0
27.0,Male,1,Software Engineer,4.0,140000.0,Australia,Australian,0
34.0,Female,2,Product Manager,12.0,196000.0,USA,Asian,0
25.0,Male,1,Data Analyst,2.0,115000.0,China,Korean,0
29.0,Female,2,Data Scientist,6.0,180000.0,Canada,Asian,0
32.0,Male,1,Software Engineer,8.0,190000.0,China,Korean,0
27.0,Female,1,Product Manager,4.0,150000.0,USA,African American,0
31.0,Male,1,Data Analyst,9.0,195000.0,UK,Asian,0
28.0,Female,1,Software Engineer,5.0,160000.0,UK,Asian,0
33.0,Male,2,Product Manager,11.0,198000.0,UK,Mixed,0
26.0,Female,1,Data Analyst,3.0,130000.0,Canada,Asian,0
30.0,Male,3,Data Scientist,7.0,185000.0,UK,Welsh,0
27.0,Female,1,Software Engineer,4.0,140000.0,Canada,White,0
34.0,Male,2,Product Manager,12.0,196000.0,China,Korean,0
25.0,Female,1,Data Analyst,2.0,110000.0,Australia,Asian,0
32.0,Male,1,Software Engineer,8.0,190000.0,Canada,Black,0
29.0,Female,2,Data Scientist,6.0,180000.0,China,White,0
30.0,Male,1,Data Analyst,5.0,160000.0,China,Chinese,0
33.0,Female,2,Product Manager,11.0,198000.0,UK,Welsh,0
24.0,Male,1,Data Analyst,1.0,90000.0,Canada,Asian,0
31.0,Female,3,Data Scientist,9.0,195000.0,Australia,Asian,0
28.0,Male,1,Software Engineer,5.0,160000.0,Canada,Black,0
27.0,Female,1,Product Manager,4.0,150000.0,USA,Asian,0
26.0,Male,1,Data Analyst,3.0,130000.0,Canada,Black,0
29.0,Female,2,Data Scientist,6.0,180000.0,Canada,Black,0
32.0,Male,1,Software Engineer,8.0,190000.0,UK,White,0
33.0,Female,2,Product Manager,11.0,198000.0,USA,African American,0
25.0,Male,1,Data Analyst,2.0,110000.0,UK,Welsh,0
30.0,Female,3,Data Scientist,7.0,185000.0,UK,White,0
27.0,Male,1,Software Engineer,4.0,140000.0,Canada,White,0
34.0,Female,2,Product Manager,12.0,196000.0,UK,Welsh,0
31.0,Male,1,Data Analyst,9.0,195000.0,China,Chinese,0
28.0,Female,1,Software Engineer,5.0,160000.0,Canada,Black,0
26.0,Male,1,Data Analyst,3.0,130000.0,China,Korean,0
29.0,Female,2,Data Scientist,6.0,180000.0,Canada,Black,0
32.0,Male,1,Software Engineer,8.0,190000.0,Canada,White,0
33.0,Female,2,Product Manager,11.0,198000.0,UK,Asian,0
24.0,Male,1,Data Analyst,1.0,90000.0,China,Korean,0
27.0,Male,1,Software Engineer,4.0,140000.0,Canada,Black,0
25.0,Female,1,Data Analyst,2.0,110000.0,UK,White,0
30.0,Female,3,Data Scientist,7.0,185000.0,Australia,Asian,0
31.0,Male,1,Data Analyst,9.0,195000.0,USA,Hispanic,0
28.0,Female,1,Software Engineer,5.0,160000.0,Australia,Australian,0
26.0,Male,1,Data Analyst,3.0,130000.0,Australia,Asian,0
29.0,Female,2,Data Scientist,6.0,180000.0,Canada,Asian,0
32.0,Male,1,Software Engineer,8.0,190000.0,UK,Asian,0
33.0,Female,2,Product Manager,11.0,198000.0,UK,Welsh,0
24.0,Male,1,Data Analyst,1.0,90000.0,Canada,Black,0
27.0,Male,1,Software Engineer,4.0,140000.0,Canada,Black,0
25.0,Female,1,Data Analyst,2.0,110000.0,Australia,White,0
30.0,Female,3,Data Scientist,7.0,185000.0,USA,White,0
31.0,Male,1,Data Analyst,9.0,195000.0,China,Korean,0
28.0,Female,1,Software Engineer,5.0,160000.0,Canada,White,0
26.0,Male,1,Data Analyst,3.0,130000.0,China,White,0
29.0,Female,2,Data Scientist,6.0,180000.0,Australia,Asian,0
32.0,Male,1,Software Engineer,8.0,190000.0,USA,African American,0
33.0,Female,2,Product Manager,11.0,198000.0,USA,Hispanic,0
24.0,Male,1,Data Analyst,1.0,90000.0,Australia,White,0
27.0,Male,1,Software Engineer,4.0,140000.0,USA,Asian,0
23.0,Male,1,Data Analyst,1.0,90000.0,USA,White,0
27.0,Female,2,Data Scientist,4.0,150000.0,Canada,Asian,0
32.0,Male,1,Software Engineer,8.0,190000.0,China,White,0
24.0,Female,1,Product Manager,3.0,125000.0,Australia,Australian,0
25.0,Male,1,Data Analyst,2.0,110000.0,China,Chinese,0
31.0,Male,2,Data Scientist,7.0,180000.0,USA,Hispanic,0
28.0,Male,1,Software Engineer,5.0,160000.0,UK,Asian,0
33.0,Female,2,Product Manager,10.0,195000.0,China,Korean,0
26.0,Male,1,Data Analyst,3.0,130000.0,UK,Welsh,0
30.0,Female,3,Data Scientist,6.0,170000.0,Canada,White,0
27.0,Male,1,Software Engineer,4.0,140000.0,USA,Asian,0
34.0,Female,2,Product Manager,11.0,196000.0,Australia,Australian,0
23.0,Male,1,Data Analyst,1.0,92000.0,Canada,Asian,0
32.0,Female,3,Data Scientist,9.0,195000.0,Australia,Australian,0
29.0,Male,1,Software Engineer,6.0,170000.0,UK,Mixed,0
30.0,Female,1,Product Manager,5.0,160000.0,Canada,Asian,0
26.0,Male,1,Data Analyst,3.0,135000.0,UK,White,0
31.0,Female,2,Data Scientist,6.0,180000.0,China,Korean,0
28.0,Male,1,Software Engineer,5.0,165000.0,Canada,Asian,0
33.0,Female,2,Product Manager,11.0,198000.0,Australia,Australian,0
24.0,Male,1,Data Analyst,1.0,95000.0,UK,Asian,0
30.0,Female,3,Data Scientist,7.0,185000.0,USA,African American,0
27.0,Male,1,Software Engineer,4.0,140000.0,USA,African American,0
34.0,Female,2,Product Manager,12.0,196000.0,Australia,Australian,0
25.0,Male,1,Data Analyst,2.0,115000.0,USA,Asian,0
29.0,Female,2,Data Scientist,6.0,180000.0,Canada,White,0
32.0,Male,1,Software Engineer,8.0,190000.0,Canada,Asian,0
27.0,Female,1,Product Manager,4.0,150000.0,USA,Asian,0
31.0,Male,1,Data Analyst,9.0,195000.0,USA,Asian,0
28.0,Female,1,Software Engineer,5.0,160000.0,Australia,White,0
33.0,Male,2,Product Manager,11.0,198000.0,China,Korean,0
26.0,Female,1,Data Analyst,3.0,130000.0,Australia,Asian,0
30.0,Male,3,Data Scientist,7.0,185000.0,UK,Welsh,0
27.0,Female,1,Software Engineer,4.0,140000.0,Australia,Asian,0
34.0,Male,2,Product Manager,12.0,196000.0,Canada,Asian,0
25.0,Female,1,Data Analyst,2.0,110000.0,Canada,White,0
32.0,Male,1,Software Engineer,8.0,190000.0,Australia,Asian,0
29.0,Female,2,Data Scientist,6.0,180000.0,USA,Hispanic,0
30.0,Male,1,Data Analyst,5.0,160000.0,UK,White,0
33.0,Female,2,Product Manager,11.0,198000.0,UK,Mixed,0
24.0,Male,1,Data Analyst,1.0,90000.0,China,White,0
31.0,Female,3,Data Scientist,9.0,195000.0,USA,Hispanic,0
28.0,Male,1,Software Engineer,5.0,160000.0,Canada,White,0
27.0,Female,1,Product Manager,4.0,150000.0,China,Korean,0
26.0,Male,1,Data Analyst,3.0,130000.0,USA,Asian,0
29.0,Female,2,Data Scientist,6.0,180000.0,China,Korean,0
32.0,Male,1,Software Engineer,8.0,190000.0,USA,Hispanic,0
33.0,Female,2,Product Manager,11.0,198000.0,USA,Hispanic,0
25.0,Male,1,Data Analyst,2.0,110000.0,Australia,White,0
30.0,Female,3,Data Scientist,7.0,185000.0,Canada,Asian,0
27.0,Male,1,Software Engineer,4.0,140000.0,USA,White,0
34.0,Female,2,Product Manager,12.0,196000.0,USA,Asian,0
31.0,Male,1,Data Analyst,9.0,195000.0,Canada,Asian,0
28.0,Female,1,Software Engineer,5.0,160000.0,UK,Mixed,0
26.0,Male,1,Data Analyst,3.0,130000.0,Australia,Australian,0
29.0,Female,2,Data Scientist,6.0,180000.0,Australia,Asian,0
32.0,Male,1,Software Engineer,8.0,190000.0,UK,Asian,0
33.0,Female,2,Product Manager,11.0,198000.0,USA,Asian,0
24.0,Male,1,Data Analyst,1.0,90000.0,Australia,White,0
27.0,Male,1,Software Engineer,4.0,140000.0,China,Chinese,0
25.0,Female,1,Data Analyst,2.0,110000.0,Australia,White,0
30.0,Female,3,Data Scientist,7.0,185000.0,Canada,Black,0
31.0,Male,1,Data Analyst,9.0,195000.0,Canada,Black,0
28.0,Female,1,Software Engineer,5.0,160000.0,Canada,Asian,0
26.0,Male,1,Data Analyst,3.0,130000.0,USA,Asian,0
29.0,Female,2,Data Scientist,6.0,180000.0,Australia,Asian,0
32.0,Male,1,Software Engineer,8.0,190000.0,USA,Asian,0
33.0,Female,2,Product Manager,11.0,198000.0,USA,White,0
24.0,Male,1,Data Analyst,1.0,90000.0,Australia,Asian,0
27.0,Male,1,Software Engineer,4.0,140000.0,UK,Welsh,0
25.0,Female,1,Data Analyst,2.0,110000.0,Australia,Australian,0
30.0,Female,3,Data Scientist,7.0,185000.0,UK,Mixed,0
31.0,Male,1,Data Analyst,9.0,195000.0,UK,Welsh,0
28.0,Female,1,Software Engineer,5.0,160000.0,China,Korean,0
26.0,Male,1,Data Analyst,3.0,130000.0,China,Chinese,0
29.0,Female,2,Data Scientist,6.0,180000.0,Australia,Asian,0
32.0,Male,1,Software Engineer,8.0,190000.0,UK,White,0
33.0,Female,2,Product Manager,11.0,198000.0,China,Korean,0
24.0,Male,1,Data Analyst,1.0,90000.0,China,Chinese,0
27.0,Male,1,Software Engineer,4.0,140000.0,Canada,Asian,0
25.0,Female,1,Data Analyst,2.0,110000.0,Canada,White,0
30.0,Female,3,Data Scientist,7.0,185000.0,Canada,Asian,0
31.0,Male,1,Data Analyst,9.0,195000.0,USA,White,0
28.0,Female,1,Software Engineer,5.0,160000.0,UK,Asian,0
26.0,Male,1,Data Analyst,3.0,130000.0,Canada,Asian,0
29.0,Female,2,Data Scientist,6.0,180000.0,Australia,White,0
32.0,Male,1,Software Engineer,8.0,190000.0,UK,Asian,0
33.0,Female,2,Product Manager,11.0,198000.0,China,Chinese,0
24.0,Male,1,Data Analyst,1.0,90000.0,China,White,0
27.0,Male,1,Software Engineer,4.0,140000.0,China,Korean,0
25.0,Female,1,Data Analyst,2.0,110000.0,Australia,Asian,0
30.0,Female,3,Data Scientist,7.0,185000.0,China,Chinese,0
31.0,Male,1,Data Analyst,9.0,195000.0,Canada,White,0
28.0,Female,1,Software Engineer,5.0,160000.0,USA,White,0
26.0,Male,1,Data Analyst,3.0,130000.0,Canada,Black,0
29.0,Female,2,Data Scientist,6.0,180000.0,Canada,Black,0
32.0,Male,1,Software Engineer,8.0,190000.0,Canada,White,0
33.0,Female,2,Product Manager,11.0,198000.0,USA,White,0
