ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
5342,1976,Basic,Divorced,9548.0,1.0,0.0,08-08-2012,31.0,0,1.0,3,10.0,6.0,9.0,2.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
9579,1959,PhD,Married,33762.0,2.0,1.0,07-07-2013,61.0,53,1.0,34,2.0,0.0,16.0,3.0,2.0,2.0,2.0,8.0,0,0,0,0,0,0,3.0,11.0,0
7660,1973,PhD,Alone,35860.0,1.0,1.0,19-05-2014,37.0,15,0.0,8,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,1,0,0,0,0,0,3.0,11.0,1
1461,1965,PhD,Divorced,36921.0,1.0,1.0,28-07-2013,74.0,17,1.0,12,3.0,1.0,4.0,2.0,2.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
821,1992,Master,Single,92859.0,0.0,0.0,19-10-2012,46.0,962,61.0,921,52.0,61.0,20.0,1.0,5.0,4.0,12.0,2.0,0,0,0,0,0,0,3.0,11.0,0
11084,1976,Master,Together,65104.0,0.0,1.0,14-11-2013,4.0,738,0.0,232,13.0,20.0,50.0,2.0,3.0,5.0,7.0,7.0,0,0,0,0,0,0,3.0,11.0,1
8690,1962,Graduation,Married,86111.0,0.0,0.0,19-04-2013,73.0,399,28.0,756,36.0,40.0,126.0,1.0,5.0,7.0,10.0,2.0,0,0,0,0,0,0,3.0,11.0,0
2937,1974,PhD,Single,68352.0,0.0,1.0,28-08-2013,47.0,614,16.0,132,43.0,33.0,33.0,3.0,8.0,5.0,9.0,6.0,0,0,0,0,0,0,3.0,11.0,0
9701,1988,Graduation,Together,41883.0,1.0,0.0,19-03-2013,13.0,32,34.0,41,73.0,16.0,116.0,3.0,4.0,2.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
9949,1976,Graduation,Married,59809.0,0.0,2.0,18-10-2012,36.0,598,16.0,141,32.0,41.0,49.0,3.0,3.0,3.0,6.0,8.0,0,0,0,0,0,0,3.0,11.0,0
10837,1975,Graduation,Married,23957.0,1.0,0.0,28-10-2012,47.0,2,1.0,18,20.0,11.0,16.0,1.0,2.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,1
3120,1981,Graduation,Together,38547.0,1.0,0.0,28-08-2013,49.0,6,1.0,10,0.0,1.0,4.0,1.0,1.0,0.0,2.0,8.0,0,0,0,0,0,1,3.0,11.0,0
5885,1973,2n Cycle,Married,35688.0,2.0,1.0,22-08-2012,94.0,73,3.0,90,12.0,1.0,32.0,7.0,4.0,1.0,4.0,8.0,0,0,0,0,0,0,3.0,11.0,0
4050,1966,Master,Married,49605.0,0.0,0.0,21-06-2014,65.0,42,16.0,29,12.0,20.0,8.0,1.0,2.0,1.0,4.0,3.0,0,0,0,0,0,0,3.0,11.0,0
3830,1953,Master,Married,59354.0,0.0,2.0,24-04-2014,59.0,295,21.0,78,39.0,13.0,13.0,1.0,4.0,4.0,7.0,3.0,0,0,0,0,0,0,3.0,11.0,0
7987,1969,Graduation,Married,65747.0,0.0,1.0,07-03-2014,96.0,346,17.0,48,23.0,13.0,13.0,4.0,8.0,1.0,6.0,6.0,0,1,0,0,0,0,3.0,11.0,0
7798,1972,2n Cycle,Together,46344.0,0.0,1.0,14-12-2012,28.0,233,20.0,57,8.0,20.0,91.0,4.0,7.0,1.0,5.0,7.0,0,0,0,0,0,0,3.0,11.0,0
92,1988,Graduation,Alone,34176.0,1.0,0.0,12-05-2014,12.0,5,7.0,24,19.0,14.0,20.0,4.0,3.0,0.0,4.0,6.0,0,0,0,0,0,0,3.0,11.0,0
7055,1952,PhD,Together,61010.0,0.0,1.0,09-10-2012,57.0,888,0.0,57,0.0,0.0,76.0,2.0,8.0,5.0,11.0,5.0,0,0,0,0,0,0,3.0,11.0,0
10240,1949,Graduation,Together,69372.0,0.0,0.0,19-02-2013,10.0,997,26.0,269,34.0,13.0,42.0,1.0,10.0,4.0,6.0,4.0,0,1,1,0,0,0,3.0,11.0,1
3025,1958,Graduation,Single,49967.0,0.0,1.0,08-07-2013,4.0,212,6.0,69,4.0,12.0,3.0,3.0,6.0,1.0,5.0,7.0,0,0,0,0,0,0,3.0,11.0,0
9283,1978,Graduation,Single,60199.0,1.0,2.0,12-09-2013,49.0,8,1.0,7,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0,0,0,0,0,0,3.0,11.0,0
9970,1977,Graduation,Together,55375.0,0.0,1.0,17-10-2013,3.0,42,11.0,57,10.0,28.0,14.0,1.0,1.0,1.0,6.0,2.0,0,0,0,0,0,0,3.0,11.0,0
2730,1955,Graduation,Single,80317.0,0.0,0.0,20-08-2013,64.0,536,11.0,387,149.0,91.0,57.0,1.0,3.0,4.0,10.0,1.0,0,0,0,0,0,0,3.0,11.0,0
2795,1958,Master,Single,30523.0,2.0,1.0,01-07-2013,0.0,5,0.0,3,0.0,0.0,5.0,1.0,1.0,0.0,2.0,7.0,0,0,0,0,0,0,3.0,11.0,0
9260,1945,PhD,Married,70356.0,0.0,0.0,05-11-2012,20.0,1349,16.0,249,43.0,16.0,33.0,2.0,10.0,6.0,9.0,6.0,0,0,0,0,0,0,3.0,11.0,0
8182,1984,Graduation,Married,23228.0,1.0,0.0,05-01-2014,91.0,53,3.0,49,7.0,4.0,5.0,4.0,3.0,0.0,4.0,8.0,0,0,0,0,0,0,3.0,11.0,0
10095,1975,PhD,Divorced,74165.0,0.0,0.0,01-05-2013,9.0,1001,12.0,240,16.0,12.0,12.0,1.0,5.0,4.0,10.0,2.0,0,0,0,0,0,0,3.0,11.0,0
8475,1973,PhD,Married,157243.0,0.0,1.0,01-03-2014,98.0,20,2.0,1582,1.0,2.0,1.0,15.0,0.0,22.0,0.0,0.0,0,0,0,0,0,0,3.0,11.0,0
4370,1966,Graduation,Together,43482.0,2.0,1.0,13-11-2013,83.0,18,1.0,32,6.0,3.0,28.0,3.0,2.0,0.0,4.0,6.0,0,0,0,0,0,0,3.0,11.0,0
10573,1953,Graduation,Divorced,62551.0,0.0,0.0,18-11-2013,27.0,125,16.0,98,134.0,21.0,27.0,1.0,6.0,7.0,4.0,3.0,1,0,0,0,0,0,3.0,11.0,0
3712,1959,Graduation,Divorced,52332.0,0.0,0.0,28-08-2013,63.0,212,5.0,33,7.0,0.0,2.0,1.0,3.0,2.0,6.0,4.0,0,1,0,0,0,0,3.0,11.0,0
6637,1988,Graduation,Single,66951.0,0.0,0.0,02-11-2013,46.0,277,162.0,305,173.0,76.0,124.0,1.0,3.0,4.0,7.0,1.0,0,0,0,0,0,0,3.0,11.0,0
3152,1957,Graduation,Together,26091.0,1.0,1.0,25-02-2014,84.0,15,10.0,19,8.0,17.0,20.0,3.0,2.0,1.0,3.0,5.0,0,0,0,0,0,0,3.0,11.0,0
5610,1965,Graduation,Together,33456.0,1.0,1.0,21-04-2014,58.0,7,3.0,10,8.0,1.0,7.0,2.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
6460,1982,Graduation,Married,28718.0,1.0,0.0,13-07-2013,78.0,12,4.0,6,11.0,8.0,16.0,2.0,2.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
1349,1970,Graduation,Married,50447.0,2.0,0.0,21-04-2014,4.0,85,7.0,24,2.0,3.0,27.0,1.0,3.0,1.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
1880,1959,PhD,Together,53537.0,1.0,1.0,30-01-2014,17.0,81,0.0,6,0.0,0.0,6.0,2.0,2.0,1.0,3.0,5.0,0,0,0,0,0,0,3.0,11.0,0
641,1967,Graduation,Single,52074.0,0.0,1.0,04-04-2014,77.0,59,0.0,12,0.0,0.0,48.0,1.0,2.0,2.0,2.0,4.0,1,0,0,0,0,0,3.0,11.0,0
8717,1975,PhD,Married,80427.0,0.0,1.0,12-09-2012,56.0,1149,71.0,449,69.0,71.0,26.0,1.0,11.0,8.0,8.0,5.0,0,0,0,0,0,0,3.0,11.0,0
10314,1948,PhD,Married,83837.0,0.0,0.0,16-12-2012,79.0,847,66.0,119,86.0,89.0,111.0,1.0,9.0,10.0,5.0,4.0,0,1,0,1,0,0,3.0,11.0,1
10854,1970,PhD,Married,38853.0,1.0,1.0,23-05-2014,90.0,29,0.0,14,0.0,0.0,2.0,2.0,2.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
10492,1959,Graduation,Together,38285.0,2.0,1.0,24-06-2014,96.0,2,0.0,5,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0,0,0,0,0,0,3.0,11.0,0
6935,1951,2n Cycle,Married,78497.0,0.0,0.0,01-12-2013,44.0,207,26.0,447,75.0,0.0,223.0,1.0,5.0,7.0,12.0,2.0,0,0,0,1,0,0,3.0,11.0,0
7698,1976,PhD,Married,51650.0,0.0,1.0,11-05-2014,81.0,152,3.0,22,2.0,5.0,7.0,1.0,4.0,1.0,4.0,5.0,0,0,0,0,0,0,3.0,11.0,0
3559,1988,2n Cycle,Married,16248.0,1.0,0.0,10-05-2014,77.0,12,11.0,10,3.0,12.0,9.0,3.0,2.0,1.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
10562,1946,Master,Married,66835.0,0.0,0.0,28-09-2013,21.0,620,26.0,195,34.0,17.0,141.0,1.0,6.0,4.0,13.0,2.0,0,0,0,0,0,0,3.0,11.0,0
10796,1984,Master,Married,30477.0,1.0,0.0,22-01-2014,16.0,47,1.0,6,0.0,0.0,12.0,1.0,1.0,1.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
2563,1961,Basic,Married,28249.0,0.0,0.0,15-06-2014,80.0,1,9.0,7,2.0,14.0,10.0,1.0,2.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
3518,1983,Graduation,Married,25271.0,1.0,0.0,05-12-2012,45.0,10,1.0,18,10.0,4.0,7.0,1.0,1.0,1.0,2.0,9.0,0,0,0,0,0,0,3.0,11.0,0
5823,1970,PhD,Single,32303.0,0.0,1.0,08-03-2014,63.0,35,0.0,2,0.0,0.0,2.0,2.0,1.0,0.0,4.0,5.0,0,0,0,0,0,0,3.0,11.0,0
3934,1966,Graduation,Married,61286.0,0.0,1.0,02-08-2013,34.0,356,0.0,107,19.0,9.0,117.0,2.0,7.0,1.0,8.0,5.0,0,0,0,0,0,0,3.0,11.0,0
6982,1976,Graduation,Married,74068.0,0.0,0.0,19-03-2013,14.0,783,30.0,537,140.0,76.0,15.0,1.0,4.0,10.0,9.0,2.0,0,0,0,0,0,0,3.0,11.0,0
6431,1964,PhD,Married,45759.0,1.0,1.0,23-02-2013,13.0,42,1.0,18,3.0,0.0,4.0,2.0,2.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
9733,1978,Basic,Together,24882.0,1.0,0.0,09-09-2012,52.0,1,4.0,10,29.0,0.0,36.0,1.0,1.0,1.0,2.0,6.0,1,0,0,0,0,0,3.0,11.0,0
5602,1989,PhD,Together,66973.0,0.0,0.0,17-05-2013,98.0,466,22.0,432,147.0,113.0,102.0,1.0,8.0,7.0,12.0,3.0,0,0,0,0,0,0,3.0,11.0,0
7829,1900,2n Cycle,Divorced,36640.0,1.0,0.0,26-09-2013,99.0,15,6.0,8,7.0,4.0,25.0,1.0,2.0,1.0,2.0,5.0,0,0,0,0,0,1,3.0,11.0,0
1324,1988,Graduation,Married,38872.0,1.0,0.0,30-05-2013,93.0,23,3.0,21,3.0,19.0,22.0,2.0,3.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
326,1973,Graduation,Married,51148.0,1.0,1.0,18-02-2013,38.0,235,6.0,45,8.0,9.0,12.0,4.0,5.0,1.0,6.0,6.0,0,0,0,0,0,0,3.0,11.0,0
7224,1977,Graduation,Married,31353.0,1.0,1.0,29-12-2013,24.0,10,0.0,10,3.0,1.0,7.0,2.0,1.0,1.0,2.0,8.0,0,0,0,0,0,0,3.0,11.0,0
6999,1980,Master,Married,69661.0,0.0,0.0,13-05-2014,80.0,656,16.0,106,32.0,16.0,8.0,1.0,7.0,3.0,12.0,3.0,0,0,0,0,0,0,3.0,11.0,0
9938,1954,Graduation,Married,80067.0,0.0,0.0,19-09-2013,82.0,519,17.0,813,27.0,173.0,51.0,1.0,4.0,6.0,6.0,2.0,0,0,1,0,0,0,3.0,11.0,0
6422,1954,Graduation,Married,86718.0,0.0,0.0,17-01-2013,20.0,344,189.0,482,50.0,33.0,172.0,1.0,5.0,6.0,5.0,2.0,0,0,0,0,0,0,3.0,11.0,0
3182,1973,PhD,Single,46854.0,1.0,1.0,31-03-2014,81.0,96,1.0,79,7.0,1.0,79.0,6.0,5.0,1.0,3.0,8.0,1,0,0,0,0,0,3.0,11.0,1
7300,1952,Graduation,Divorced,69142.0,0.0,1.0,29-06-2014,50.0,448,4.0,34,6.0,4.0,39.0,3.0,8.0,1.0,7.0,5.0,0,1,0,0,0,0,3.0,11.0,0
10424,1968,Graduation,Single,75922.0,0.0,0.0,09-12-2013,60.0,265,138.0,553,224.0,23.0,92.0,1.0,4.0,4.0,9.0,1.0,0,0,0,0,0,0,3.0,11.0,0
8727,1978,Graduation,Divorced,63693.0,0.0,1.0,14-10-2013,63.0,587,43.0,337,42.0,87.0,54.0,3.0,11.0,6.0,9.0,6.0,0,0,0,0,0,0,3.0,11.0,0
2798,1977,PhD,Together,102160.0,0.0,0.0,02-11-2012,54.0,763,29.0,138,76.0,176.0,58.0,0.0,7.0,9.0,10.0,4.0,0,1,1,1,0,0,3.0,11.0,1
1030,1965,PhD,Single,40637.0,1.0,1.0,17-07-2013,72.0,22,0.0,13,0.0,0.0,3.0,2.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
624,1984,Master,Single,18890.0,0.0,0.0,10-11-2012,5.0,6,4.0,1,7.0,2.0,15.0,1.0,0.0,1.0,2.0,6.0,1,0,0,0,0,0,3.0,11.0,1
5176,1988,Graduation,Together,29604.0,1.0,0.0,08-12-2013,88.0,7,6.0,13,7.0,6.0,14.0,1.0,1.0,0.0,3.0,9.0,1,0,0,0,0,0,3.0,11.0,0
5552,1963,Master,Divorced,48721.0,1.0,1.0,13-05-2013,50.0,81,18.0,113,47.0,13.0,21.0,6.0,4.0,2.0,5.0,6.0,0,0,0,0,0,0,3.0,11.0,0
868,1966,Graduation,Married,44794.0,0.0,1.0,08-06-2014,99.0,54,0.0,7,0.0,0.0,4.0,1.0,2.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
380,1954,Graduation,Divorced,64497.0,0.0,1.0,10-09-2012,17.0,1170,48.0,320,42.0,32.0,192.0,5.0,11.0,4.0,9.0,8.0,1,0,0,0,0,0,3.0,11.0,1
2677,1956,Graduation,Together,46097.0,0.0,1.0,31-03-2013,11.0,72,24.0,68,65.0,4.0,8.0,5.0,3.0,1.0,6.0,4.0,0,0,0,0,0,0,3.0,11.0,0
6521,1954,Graduation,Together,77972.0,0.0,0.0,18-03-2014,18.0,613,22.0,319,33.0,102.0,12.0,1.0,4.0,6.0,9.0,1.0,0,0,0,0,0,0,3.0,11.0,0
6927,1968,PhD,Married,44377.0,1.0,1.0,05-10-2012,70.0,224,0.0,30,0.0,0.0,10.0,8.0,5.0,1.0,5.0,8.0,0,0,0,0,0,0,3.0,11.0,0
2877,1974,Master,Together,46014.0,1.0,1.0,21-01-2013,21.0,410,0.0,59,19.0,9.0,44.0,10.0,7.0,1.0,8.0,7.0,0,0,0,0,0,0,3.0,11.0,0
0,1985,Graduation,Married,70951.0,0.0,0.0,04-05-2013,66.0,239,10.0,554,254.0,87.0,54.0,1.0,3.0,4.0,9.0,1.0,0,0,0,0,0,0,3.0,11.0,0
1584,1977,Graduation,Married,41443.0,1.0,0.0,01-04-2014,79.0,171,7.0,171,25.0,19.0,89.0,6.0,8.0,1.0,5.0,8.0,0,0,0,0,0,0,3.0,11.0,0
7264,1978,2n Cycle,Single,52195.0,2.0,1.0,12-05-2014,2.0,12,0.0,4,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,0,0,0,0,0,0,3.0,11.0,0
6274,1948,Master,Married,83790.0,0.0,0.0,15-11-2013,81.0,1076,16.0,417,42.0,48.0,16.0,1.0,8.0,10.0,6.0,3.0,0,1,1,0,0,0,3.0,11.0,0
1377,1954,Master,Widow,44551.0,0.0,1.0,31-08-2013,24.0,182,4.0,33,0.0,0.0,66.0,2.0,4.0,1.0,5.0,7.0,0,0,0,0,0,0,3.0,11.0,0
454,1980,Graduation,Together,69508.0,1.0,0.0,14-11-2012,48.0,824,32.0,162,42.0,32.0,43.0,2.0,11.0,4.0,11.0,6.0,0,0,0,0,0,0,3.0,11.0,0
1755,1988,2n Cycle,Together,45204.0,1.0,0.0,11-04-2014,93.0,30,11.0,25,29.0,1.0,18.0,1.0,1.0,1.0,4.0,3.0,0,0,0,0,0,0,3.0,11.0,0
2075,1969,Graduation,Married,72460.0,0.0,0.0,14-11-2013,56.0,377,10.0,540,80.0,30.0,10.0,1.0,3.0,5.0,7.0,1.0,0,0,0,0,0,0,3.0,11.0,0
4785,1970,PhD,Together,77622.0,0.0,2.0,14-04-2014,3.0,520,7.0,154,19.0,0.0,14.0,2.0,6.0,3.0,11.0,3.0,0,0,0,0,0,0,3.0,11.0,0
9076,1980,PhD,Married,30732.0,1.0,0.0,05-01-2013,44.0,155,1.0,25,0.0,1.0,3.0,4.0,4.0,1.0,4.0,8.0,0,0,0,0,0,0,3.0,11.0,0
7079,1962,Graduation,Divorced,63887.0,0.0,1.0,08-09-2012,38.0,897,23.0,207,15.0,11.0,92.0,5.0,9.0,6.0,12.0,6.0,0,0,0,0,0,0,3.0,11.0,0
4653,1978,Graduation,Together,42011.0,1.0,0.0,26-03-2013,46.0,131,0.0,16,2.0,1.0,39.0,4.0,3.0,1.0,4.0,8.0,0,0,0,0,0,0,3.0,11.0,0
7375,1976,Graduation,Together,51369.0,0.0,1.0,25-10-2012,84.0,297,7.0,79,0.0,11.0,182.0,2.0,8.0,2.0,4.0,8.0,0,0,0,0,0,0,3.0,11.0,0
709,1952,Graduation,Divorced,51537.0,0.0,1.0,09-12-2012,27.0,787,20.0,204,0.0,0.0,92.0,3.0,2.0,2.0,11.0,8.0,0,0,0,0,0,0,3.0,11.0,0
460,1972,PhD,Married,79930.0,0.0,0.0,08-08-2012,72.0,792,86.0,740,67.0,51.0,17.0,1.0,3.0,5.0,8.0,2.0,0,0,0,0,0,0,3.0,11.0,0
3726,1986,PhD,Together,34320.0,1.0,0.0,16-02-2014,66.0,4,1.0,9,3.0,0.0,0.0,1.0,1.0,0.0,2.0,8.0,0,0,0,0,0,0,3.0,11.0,0
6798,1966,Graduation,Single,37070.0,1.0,1.0,20-03-2013,30.0,231,7.0,137,4.0,15.0,39.0,9.0,5.0,1.0,8.0,7.0,0,0,0,0,0,0,3.0,11.0,1
5341,1962,2n Cycle,Divorced,81975.0,0.0,1.0,05-01-2013,2.0,983,76.0,184,180.0,138.0,27.0,1.0,6.0,3.0,4.0,7.0,0,0,1,0,0,0,3.0,11.0,0
1606,1971,Graduation,Together,38590.0,1.0,0.0,15-05-2013,65.0,3,1.0,8,4.0,3.0,3.0,1.0,1.0,0.0,2.0,8.0,0,0,0,0,0,0,3.0,11.0,0
9617,1951,Graduation,Single,15033.0,0.0,0.0,16-04-2014,37.0,0,4.0,5,6.0,0.0,4.0,1.0,1.0,0.0,3.0,3.0,0,0,0,0,0,0,3.0,11.0,0
3233,1965,PhD,Married,62745.0,0.0,1.0,23-03-2013,89.0,562,21.0,464,28.0,10.0,32.0,3.0,7.0,8.0,11.0,5.0,0,0,0,0,0,0,3.0,11.0,0
89,1975,2n Cycle,Married,22212.0,1.0,0.0,09-12-2013,49.0,5,9.0,20,6.0,8.0,21.0,2.0,2.0,0.0,4.0,6.0,0,0,0,0,0,0,3.0,11.0,0
2936,1982,Master,Together,23661.0,1.0,0.0,04-12-2013,46.0,18,0.0,4,0.0,0.0,1.0,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
9449,1958,PhD,Single,79761.0,0.0,1.0,04-10-2013,32.0,415,5.0,124,15.0,35.0,11.0,1.0,5.0,2.0,11.0,3.0,0,0,0,0,0,0,3.0,11.0,0
7297,1973,Graduation,Single,7500.0,1.0,0.0,26-12-2013,54.0,5,3.0,10,12.0,7.0,20.0,4.0,3.0,1.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
11004,1893,2n Cycle,Single,60182.0,0.0,1.0,17-05-2014,23.0,8,0.0,5,7.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,0,0,0,0,0,0,3.0,11.0,0
313,1968,Graduation,Widow,73455.0,0.0,0.0,28-10-2013,98.0,901,61.0,757,186.0,163.0,20.0,1.0,6.0,5.0,10.0,3.0,0,1,0,0,0,0,3.0,11.0,0
9940,1958,Graduation,Together,64961.0,0.0,1.0,23-12-2012,97.0,382,114.0,276,75.0,124.0,38.0,2.0,6.0,4.0,4.0,3.0,0,0,0,0,0,0,3.0,11.0,0
10735,1971,Graduation,Single,22804.0,1.0,0.0,31-07-2013,75.0,14,1.0,7,2.0,1.0,1.0,1.0,2.0,0.0,2.0,9.0,0,0,0,0,0,0,3.0,11.0,0
9529,1990,Graduation,Married,73687.0,0.0,0.0,28-11-2013,8.0,559,153.0,503,218.0,13.0,181.0,1.0,3.0,9.0,9.0,2.0,0,0,0,1,0,0,3.0,11.0,1
6439,1958,Graduation,Married,61074.0,0.0,1.0,17-08-2012,37.0,789,0.0,133,0.0,28.0,152.0,7.0,11.0,5.0,8.0,7.0,0,0,0,0,0,0,3.0,11.0,0
7411,1964,PhD,Married,31686.0,1.0,1.0,05-06-2014,31.0,11,0.0,5,0.0,0.0,1.0,2.0,1.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
2176,1972,Graduation,Married,80134.0,1.0,0.0,20-05-2013,40.0,1218,16.0,272,104.0,0.0,80.0,2.0,5.0,3.0,6.0,6.0,0,1,1,1,0,0,3.0,11.0,1
9265,1953,Graduation,Married,75027.0,0.0,1.0,09-01-2013,74.0,925,64.0,179,133.0,12.0,77.0,2.0,9.0,4.0,6.0,5.0,0,0,0,0,0,0,3.0,11.0,0
8867,1988,PhD,Married,67546.0,0.0,0.0,31-08-2012,90.0,864,134.0,768,150.0,38.0,172.0,1.0,4.0,10.0,5.0,3.0,0,0,0,0,0,0,3.0,11.0,0
8932,1969,Master,Together,65176.0,0.0,1.0,29-10-2012,57.0,960,28.0,183,220.0,70.0,70.0,4.0,9.0,6.0,6.0,6.0,0,0,0,0,0,0,3.0,11.0,0
10236,1975,Master,Single,31160.0,1.0,0.0,16-09-2013,59.0,16,3.0,25,6.0,1.0,13.0,2.0,2.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
6340,1985,Graduation,Single,29938.0,1.0,0.0,27-10-2013,52.0,3,3.0,7,0.0,2.0,11.0,2.0,1.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
10089,1974,Graduation,Divorced,102692.0,0.0,0.0,05-04-2013,5.0,168,148.0,444,32.0,172.0,148.0,1.0,6.0,9.0,13.0,2.0,0,1,1,1,1,0,3.0,11.0,1
2227,1958,2n Cycle,Together,26490.0,0.0,0.0,22-09-2012,92.0,45,47.0,52,21.0,20.0,25.0,2.0,3.0,1.0,5.0,6.0,0,0,0,0,0,0,3.0,11.0,0
10992,1967,Graduation,Together,75702.0,1.0,1.0,29-08-2012,77.0,650,28.0,353,45.0,42.0,30.0,5.0,4.0,6.0,11.0,8.0,0,0,0,0,0,0,3.0,11.0,0
5304,1974,PhD,Single,30899.0,1.0,0.0,13-10-2012,35.0,24,0.0,8,0.0,0.0,1.0,2.0,1.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
309,1961,PhD,Together,63342.0,0.0,1.0,16-10-2012,48.0,918,21.0,118,13.0,10.0,21.0,3.0,8.0,3.0,5.0,6.0,0,1,0,0,0,0,3.0,11.0,0
3406,1964,Graduation,Single,45989.0,0.0,1.0,22-10-2012,97.0,138,33.0,87,28.0,24.0,12.0,4.0,3.0,2.0,7.0,3.0,0,0,0,0,0,0,3.0,11.0,0
2661,1964,Graduation,Single,18701.0,1.0,1.0,04-06-2013,95.0,12,4.0,2,10.0,6.0,10.0,4.0,2.0,0.0,4.0,5.0,0,0,0,0,0,0,3.0,11.0,0
3153,1957,PhD,Single,40737.0,2.0,1.0,08-12-2013,24.0,11,0.0,4,0.0,0.0,2.0,1.0,1.0,0.0,2.0,8.0,0,0,0,0,0,0,3.0,11.0,0
10264,1979,Graduation,Divorced,15287.0,1.0,0.0,10-10-2012,60.0,1,2.0,8,4.0,3.0,13.0,2.0,1.0,1.0,2.0,7.0,1,0,0,0,0,0,3.0,11.0,1
1184,1968,PhD,Divorced,69674.0,0.0,2.0,22-05-2013,46.0,554,41.0,215,11.0,0.0,24.0,3.0,10.0,2.0,10.0,5.0,0,0,0,0,0,0,3.0,11.0,0
4200,1970,Master,Married,44159.0,1.0,0.0,17-06-2014,85.0,167,2.0,62,24.0,13.0,7.0,4.0,4.0,1.0,6.0,5.0,0,0,0,0,0,0,3.0,11.0,0
9396,1978,PhD,Married,37717.0,1.0,0.0,23-11-2012,31.0,9,0.0,6,4.0,1.0,5.0,1.0,1.0,0.0,2.0,9.0,0,0,0,0,0,0,3.0,11.0,0
2387,1952,Master,Together,43776.0,1.0,1.0,03-02-2013,9.0,177,2.0,71,3.0,2.0,20.0,6.0,5.0,2.0,4.0,8.0,0,0,0,0,0,0,3.0,11.0,1
6690,1966,Master,Married,38179.0,1.0,1.0,14-03-2013,30.0,38,4.0,22,4.0,2.0,20.0,4.0,3.0,1.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
1225,1963,Graduation,Married,80124.0,0.0,0.0,26-06-2014,47.0,483,84.0,398,205.0,84.0,241.0,1.0,3.0,7.0,8.0,1.0,1,0,0,0,0,0,3.0,11.0,0
9703,1970,PhD,Married,38097.0,1.0,1.0,15-10-2012,70.0,77,2.0,35,0.0,1.0,69.0,4.0,3.0,2.0,2.0,7.0,1,0,0,0,0,0,3.0,11.0,1
291,1970,Graduation,Married,72940.0,0.0,0.0,19-06-2013,13.0,182,74.0,298,162.0,149.0,116.0,1.0,3.0,3.0,6.0,1.0,0,0,0,0,0,0,3.0,11.0,0
4557,1970,Graduation,Together,22070.0,1.0,0.0,04-10-2013,11.0,10,7.0,19,8.0,2.0,21.0,2.0,2.0,2.0,2.0,6.0,0,0,0,0,0,0,3.0,11.0,0
2379,1953,Graduation,Single,69267.0,0.0,0.0,22-09-2012,31.0,778,44.0,499,95.0,73.0,146.0,2.0,3.0,4.0,5.0,7.0,0,0,0,0,0,0,3.0,11.0,1
5726,1983,Master,Single,31788.0,1.0,0.0,20-03-2014,15.0,16,7.0,23,0.0,8.0,6.0,3.0,3.0,0.0,4.0,5.0,0,0,0,0,0,1,3.0,11.0,0
3066,1975,PhD,Together,61905.0,0.0,1.0,04-02-2014,2.0,167,0.0,43,6.0,2.0,13.0,2.0,4.0,2.0,4.0,5.0,0,0,0,0,0,0,3.0,11.0,0
6336,1960,Graduation,Married,29315.0,1.0,1.0,06-04-2014,55.0,13,2.0,14,8.0,7.0,4.0,4.0,2.0,0.0,4.0,6.0,0,0,0,0,0,0,3.0,11.0,0
